subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,roboBCFS_1,roboBCFS_2,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
9,937099244,17,264235.599407237,264347.390560037,264242.308211574,264348.298928027,OK,OK,3,9,j,f,6.64288167853374,0.821455931523815,78,98,sweater,2,CFS,mismatch,18,37,112,CFS,mismatch,comb,j,j,q,0,1,264458.281583105,264461.064792853,264463.615275835,264467.023858739,OK,OK,7,0,1,1,1!,,0.908222763671723,2.07627588458695,2,2,NO RESPONSE,2.77179487334797,2,NaN,q,3.32585592690157,2,NaN
9,937099244,18,264247.716947513,264352.315866063,264251.925546596,264358.12460979,OK,OK,10,1,j,f,4.19668556016404,5.71966653363779,37,112,comb,2,CFS,mismatch,17,78,98,CFS,mismatch,sweater,j,j,q,0,1,264469.590700214,264470.949135486,264473.790989502,264477.6996041,OK,OK,6,6,1,1,3#,,1.58944217390538,2.27009436830378,2,2,NO RESPONSE,1.34211028332356,2,NaN,q,3.85350101027871,2,NaN
9,937099244,19,264258.542672138,264362.724948822,264262.351269168,264366.833546637,OK,OK,8,5,NO RESPONSE,NO RESPONSE,NaN,NaN,3,6,balloon,2,BINOCULAR,match,23,169,21,NOT STUDIED,match,necklace,z,z,p,1,1,264479.658067202,264480.491451446,264482.783290642,264485.291792108,OK,OK,1,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.81819600489689,2,NaN,p,2.40480561478762,2,NaN
9,937099244,20,264265.868176415,264368.842027578,264269.576777611,264373.150673507,OK,OK,9,3,NO RESPONSE,NO RESPONSE,NaN,NaN,153,8,knife,2,BINOCULAR,match,24,10,12,NOT STUDIED,mismatch,bench,z,z,q,1,1,264486.891904757,264489.125079763,264491.008854021,264493.917394365,OK,OK,7,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.22384618216893,2,NaN,p,2.81869857694255,2,NaN
9,937099244,21,264272.935342374,264376.025863594,264281.044240525,264385.234825494,OK,OK,9,1,j,j,8.01663890696364,9.14407185360324,108,109,ribbon,2,CFS,match,20,153,8,BINOCULAR,match,knife,j,j,p,0,1,264496.209218167,264498.117372149,264500.709532991,264503.218039891,OK,OK,2,3,1,1,2@,2@,3.26198953682111,4.60640688288188,2,2,NO RESPONSE,1.89797727594851,2,NaN,p,2.40550589538179,2,NaN
9,937099244,22,264285.586225059,264391.860287695,264289.994865012,264396.268929458,OK,OK,2,2,NO RESPONSE,NO RESPONSE,NaN,NaN,115,118,pot,2,BINOCULAR,mismatch,21,108,109,CFS,match,ribbon,z,z,p,1,1,264505.043128829,264506.884671342,264508.776470151,264514.685508539,OK,OK,5,5,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.83158343692776,2,NaN,p,5.88188229373191,2,NaN
9,937099244,23,264291.636641032,264398.710789874,264293.145037758,264401.619296109,OK,OK,0,0,f,j,1.48274653649423,2.89804368180921,169,21,necklace,2,NOT STUDIED,match,15,24,27,BINOCULAR,mismatch,button,f,f,q,0,0,264517.210370611,264518.710491048,264523.436112984,264526.644629663,OK,OK,10,8,0,0,,,0,0,NaN,NaN, ,1.48765121685574,2,NaN,q,3.14150888723088,2,NaN
9,937099244,24,264296.495315667,264406.65298564,264297.003687339,264411.161629577,OK,OK,0,0,f,j,0.42378925421508,4.40342014597263,10,12,bench,2,NOT STUDIED,mismatch,13,105,106,CFS,match,rock,f,f,p,0,0,264528.594509801,264529.319863699,264531.194990096,264533.703498807,OK,OK,6,1,0,0,,,0,0,NaN,NaN,NO RESPONSE,0.710871070506983,2,NaN,p,2.43019923585234,2,NaN
9,937099244,25,264540.537305634,264624.484809949,264545.846004085,264626.293272658,OK,OK,5,7,j,j,5.23121482372517,1.79101365001407,25,85,calculator,3,CFS,match,34,1,104,NOT STUDIED,match,teapot,j,j,p,0,1,264709.949046139,264719.232762383,264721.983266012,264725.491843241,OK,OK,7,5,1,1,2@,1!,2.6026743577532,2.10170790270691,2,2,    ,9.27321052667685,2,NaN,p,3.46273571834899,2,NaN
9,937099244,26,264549.896285133,264632.418697128,264554.504943015,264636.427316314,OK,OK,0,6,NO RESPONSE,NO RESPONSE,NaN,NaN,100,124,satellite,3,BINOCULAR,match,32,141,155,BINOCULAR,mismatch,purse,z,z,q,1,1,264727.850340693,264729.51681277,264733.184064513,264736.192588617,OK,OK,10,0,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.65131764422404,2,NaN,q,2.9012009811122,2,NaN
9,937099244,27,264557.938515067,264637.969082916,264567.347506669,264638.777490388,OK,OK,0,0,f,j,9.30863717559259,0.777968208480161,165,45,mouse trap,3,NOT STUDIED,mismatch,35,64,107,CFS,mismatch,watch,f,f,q,0,0,264738.309399938,264739.842530753,264742.726326141,264749.535177929,OK,OK,6,1,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.51966671476839,2,NaN,p,6.79814202291891,2,NaN
9,937099244,28,264570.164366708,264643.994514268,264572.572866906,264647.703095844,OK,OK,0,0,f,f,2.30655263358494,3.64004041103181,139,14,bobby pin,3,NOT STUDIED,match,31,134,149,BINOCULAR,match,drum,f,f,p,0,0,264764.236179873,264770.203024005,264773.711869574,264776.820369289,OK,OK,6,6,0,0,,,0,0,NaN,NaN, ,5.95110019500135,2,NaN,p,3.02714070020011,2,NaN
9,937099244,29,264575.348062366,264650.394946752,264575.856441283,264652.603441396,OK,OK,0,0,f,f,0.442645213159267,2.15128263016231,145,15,router,3,NOT STUDIED,mismatch,27,165,45,NOT STUDIED,mismatch,mouse trap,f,f,q,0,0,264778.787217043,264783.337209829,264785.654360846,264789.362950572,OK,OK,9,0,0,0,,,0,0,NaN,NaN, ,4.53528417809866,2,NaN,q,3.61987293529091,2,NaN
9,937099244,30,264579.615021983,264660.320669021,264580.723434767,264664.029229468,OK,OK,5,1,j,j,1.02346845326247,3.67289715114748,170,172,notebook,3,CFS,match,28,139,14,NOT STUDIED,match,bobby pin,j,j,p,0,1,264791.846463191,264793.221246994,264796.1550895,264801.163775997,OK,OK,8,9,1,1,1!,3#,1.95054440574914,4.10708703539172,2,2,NO RESPONSE,1.36346793407574,2,NaN,p,4.90238753403537,2,NaN
9,937099244,31,264586.173815364,264668.696219813,264589.982417827,264673.304879506,OK,OK,8,0,NO RESPONSE,NO RESPONSE,NaN,NaN,134,149,drum,3,BINOCULAR,match,33,175,67,CFS,mismatch,pants,z,z,q,1,1,264803.247255776,264804.180651853,264805.972449092,264808.080924056,OK,OK,6,9,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.922043382364791,2,NaN,p,2.09269269334618,2,NaN
9,937099244,32,264591.874219957,264675.421717088,264596.08283715,264679.830286409,OK,OK,4,2,NO RESPONSE,NO RESPONSE,NaN,NaN,141,155,purse,3,BINOCULAR,mismatch,36,29,86,BINOCULAR,mismatch,candlestick,z,z,q,1,1,264810.431085453,264812.989287217,264815.881169034,264818.689994259,OK,OK,5,4,1,1,,,0,0,NaN,NaN, ,2.54568666429259,2,NaN,p,2.79138461762341,2,NaN
9,937099244,33,264598.366347536,264683.130555232,264599.774760501,264685.039057845,OK,OK,7,8,j,j,1.38298070791643,1.82980888977181,175,67,pants,3,CFS,mismatch,30,170,172,CFS,match,notebook,j,j,p,0,1,264820.581796087,264822.764968044,264826.665570768,264835.074467591,OK,OK,9,10,1,1,1!,2@,1.40044252454783,2.47200362492998,2,2,NO RESPONSE,2.17040391097544,2,NaN,p,8.30995804956183,2,NaN
9,937099244,34,264603.933390644,264689.70602042,264606.141869894,264692.914533779,OK,OK,0,0,j,f,2.11955690354807,3.14179352711653,1,104,teapot,3,NOT STUDIED,match,29,145,15,NOT STUDIED,mismatch,router,f,f,q,0,0,264837.499632655,264839.382790847,264842.48334268,264846.29191013,OK,OK,8,10,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.86759445792995,2,NaN,q,3.79548337170854,2,NaN
9,937099244,35,264611.392232259,264696.014747244,264612.700658445,264696.923189488,OK,OK,9,2,j,j,1.28435162774986,0.840933691244572,64,107,watch,3,CFS,mismatch,25,25,85,CFS,match,calculator,j,j,p,0,1,264848.417062939,264856.167291888,264861.384629386,264865.993282438,OK,OK,2,1,1,1,2@,3#,2.40745758402519,1.61393062176252,2,2, scale,7.7411636368488,2,NaN,q,4.58908715413418,2,NaN
9,937099244,36,264616.909283184,264702.081873661,264621.517939256,264706.290505041,OK,OK,0,4,NO RESPONSE,NO RESPONSE,NaN,NaN,29,86,candlestick,3,BINOCULAR,mismatch,26,100,124,BINOCULAR,match,satellite,z,z,p,1,1,264869.285179287,264876.735383606,264879.810946592,264883.119478122,OK,OK,7,7,1,1,,,0,0,NaN,NaN,space thing,7.43986280536046,2,NaN,q,3.24175857345108,2,NaN
9,937099244,37,265044.230681162,NaN,265044.639042209,NaN,ESCAPE,EMPTY,0,0,ESCAPE,,0.388569067290518,NaN,40,88,cookie cutter,4,NOT STUDIED,match,48,35,38,NOT STUDIED,mismatch,clock,f,f,q,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,2,0,NaN,,,0,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,38,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,6,,,NaN,NaN,26,52,camera,4,BINOCULAR,match,47,51,114,NOT STUDIED,match,boot,z,z,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,39,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,6,,,NaN,NaN,120,132,piggy bank,4,CFS,mismatch,39,120,132,CFS,mismatch,piggy bank,j,j,q,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,40,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,1,,,NaN,NaN,119,7,pill,4,BINOCULAR,match,46,168,17,CFS,match,nail polish,z,z,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,41,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,3,,,NaN,NaN,111,125,kid toy,4,CFS,match,38,26,52,BINOCULAR,match,camera,j,j,p,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,42,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,2,,,NaN,NaN,11,103,bib,4,CFS,mismatch,45,146,147,BINOCULAR,mismatch,hinge,j,j,q,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,43,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,8,,,NaN,NaN,117,135,plane,4,BINOCULAR,mismatch,37,40,88,NOT STUDIED,match,cookie cutter,z,z,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,44,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,171,173,binky,4,NOT STUDIED,mismatch,43,117,135,BINOCULAR,mismatch,plane,f,f,q,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,45,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,1,,,NaN,NaN,146,147,hinge,4,BINOCULAR,mismatch,41,111,125,CFS,match,kid toy,z,z,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,46,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,10,,,NaN,NaN,168,17,nail polish,4,CFS,match,42,11,103,CFS,mismatch,bib,j,j,q,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,47,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,51,114,boot,4,NOT STUDIED,match,40,119,7,BINOCULAR,match,pill,f,f,p,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,48,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,35,38,clock,4,NOT STUDIED,mismatch,44,171,173,NOT STUDIED,mismatch,binky,f,f,q,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,49,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,3,,,NaN,NaN,127,138,can opener,5,CFS,match,49,127,138,CFS,match,can opener,j,j,p,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,50,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,10,,,NaN,NaN,23,53,bucket,5,CFS,mismatch,57,66,95,BINOCULAR,match,wallet,j,j,p,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,51,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,157,33,axe,5,NOT STUDIED,mismatch,56,75,101,BINOCULAR,mismatch,ticket,f,f,q,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,52,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,57,90,computer drive,5,NOT STUDIED,match,58,148,55,CFS,match,jar,f,f,p,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,1,4,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,53,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,174,131,paint tray,5,NOT STUDIED,match,53,174,131,NOT STUDIED,match,paint tray,f,f,p,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,54,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,122,32,lure,5,NOT STUDIED,mismatch,54,122,32,NOT STUDIED,mismatch,lure,f,f,q,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,55,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,8,,,NaN,NaN,82,91,lamp,5,BINOCULAR,mismatch,51,157,33,NOT STUDIED,mismatch,axe,z,z,q,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,10,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,56,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,4,,,NaN,NaN,75,101,ticket,5,BINOCULAR,mismatch,52,57,90,NOT STUDIED,match,computer drive,z,z,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,57,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,10,,,NaN,NaN,66,95,wallet,5,BINOCULAR,match,55,82,91,BINOCULAR,mismatch,lamp,z,z,q,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,58,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,2,,,NaN,NaN,148,55,jar,5,CFS,match,50,23,53,CFS,mismatch,bucket,j,j,q,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,8,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,59,NaN,NaN,NaN,NaN,EMPTY,EMPTY,7,7,,,NaN,NaN,151,97,key,5,BINOCULAR,match,59,151,97,BINOCULAR,match,key,z,z,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,60,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,0,,,NaN,NaN,76,113,thimble,5,CFS,mismatch,60,76,113,CFS,mismatch,thimble,j,j,q,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,61,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,4,34,bandana,6,NOT STUDIED,mismatch,69,166,129,CFS,match,nail,f,f,p,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,4,5,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,62,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,10,,,NaN,NaN,167,126,nail clippers,6,BINOCULAR,mismatch,64,161,163,NOT STUDIED,match,pen,z,z,p,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,7,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,63,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,30,69,cane,6,NOT STUDIED,mismatch,68,137,28,NOT STUDIED,match,flask,f,f,p,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,10,6,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,64,NaN,NaN,NaN,NaN,EMPTY,EMPTY,0,0,,,NaN,NaN,161,163,pen,6,NOT STUDIED,match,65,142,9,BINOCULAR,mismatch,headphones,f,f,q,0,0,NaN,NaN,NaN,NaN,EMPTY,EMPTY,9,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,65,NaN,NaN,NaN,NaN,EMPTY,EMPTY,5,0,,,NaN,NaN,142,9,headphones,6,BINOCULAR,mismatch,62,167,126,BINOCULAR,mismatch,nail clippers,z,z,q,1,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,3,0,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
9,937099244,66,NaN,NaN,NaN,NaN,EMPTY,EMPTY,6,3,,,NaN,NaN,50,80,dresser,6,CFS,mismatch,72,150,156,CFS,mismatch,eletric kettle,j,j,q,0,1,NaN,NaN,NaN,NaN,EMPTY,EMPTY,8,2,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,2,NaN,,NaN,2,NaN
