subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,roboBCFS_1,roboBCFS_2,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
1,928036652,11,173273.156883063,173376.364017292,173277.465490658,173380.272613779,OK,OK,3,7,NO RESPONSE,NO RESPONSE,NaN,NaN,25,85,calculator,1,BINOCULAR,match,4,174,131,NOT STUDIED,mismatch,paint tray,z,z,q,1,1,173664.167422285,173669.067435506,173670.884550604,173679.393450506,OK,OK,10,5,1,1,,,0,0,NaN,NaN,pants ,4.87803829691256,2,NaN,p,8.49632443275186,2,NaN
1,928036652,12,173280.607374739,173383.181171026,173288.016199119,173384.789632407,OK,OK,8,8,j,j,7.34848706203047,1.55306858703261,92,94,sock,1,CFS,mismatch,3,82,91,CFS,mismatch,lamp,j,j,q,0,1,173681.368572738,173687.93541542,173689.769192667,173695.977964707,OK,OK,4,7,0.399258109379689,0.399258109379689,3#,3#,3.12502344653703,2.88277418698999,2.47567332099695,2.47567332099695,lamp post ,6.55578489071922,2,NaN,q,6.17082498481614,2,NaN
1,928036652,13,173703.97015839,173791.617922714,173712.579127776,173797.526648391,OK,OK,7,3,j,j,8.50483404859551,5.85208445141325,117,135,plane,2,CFS,mismatch,23,36,46,NOT STUDIED,match,table,j,j,p,0,1,173871.440170386,173879.023710231,173882.207583072,173886.116188313,OK,OK,0,8,0.399258109379689,0.399258109379689,1!,3#,2.38504489614243,3.02031103590114,2.47567332099695,2.47567332099695,table ,7.56899544154294,2,NaN,p,3.84926220015041,2,NaN
1,928036652,14,173717.604470989,173801.59363113,173721.813065544,173802.101998275,OK,OK,0,7,j,j,4.18997765742824,0.460093064844841,171,173,binky,2,CFS,mismatch,15,167,126,NOT STUDIED,match,nail clippers,j,j,p,0,1,173888.691375502,173898.783398099,173901.225562171,173904.534130526,OK,OK,8,0,0.399258109379689,0.399258109379689,3#,3#,2.68749110275875,3.46430128052912,2.47567332099695,2.47567332099695,razor ,10.0686658267223,2,NaN,p,3.26207666983828,2,NaN
1,928036652,15,173725.20496849,173805.84392558,173728.713533646,173807.05230341,OK,OK,0,0,f,f,3.49301772011677,1.1375667907414,167,126,nail clippers,2,NOT STUDIED,match,24,11,103,NOT STUDIED,mismatch,bib,f,f,q,0,0,173906.309249016,173916.326294206,173918.068092623,173923.877151778,OK,OK,0,4,0,0,,,0,0,NaN,NaN, airplane ,9.99374033720233,2,NaN,p,5.73851796489907,2,NaN
1,928036652,16,173731.605410633,173810.694275931,173732.213821002,173812.702774379,OK,OK,3,10,j,j,0.572457302507246,1.92686203689664,108,109,ribbon,2,CFS,match,20,157,33,BINOCULAR,match,axe,j,j,p,0,1,173925.785650769,173937.361085773,173939.269853406,173942.678425745,OK,OK,0,2,0.399258109379689,0.399258109379689,1!,3#,2.2526225966532,2.63360721077875,2.47567332099695,2.47567332099695,camera,11.5561063557107,2,NaN,p,3.39167867507786,2,NaN
1,928036652,17,173736.064081706,173817.653065629,173738.0725877,173819.961591122,OK,OK,0,0,f,f,1.96939955168637,2.2956019967678,145,15,router,2,NOT STUDIED,mismatch,14,171,173,CFS,mismatch,binky,f,f,q,0,0,173944.445237458,173955.829048844,173957.571158463,173965.8800347,OK,OK,10,7,0,0,,,0,0,NaN,NaN, rock,11.3674151619198,2,NaN,p,8.2170256912359,2,NaN
1,928036652,18,173741.306073606,173822.928441894,173745.214723821,173826.837083054,OK,OK,7,7,NO RESPONSE,NO RESPONSE,NaN,NaN,105,106,rock,2,BINOCULAR,mismatch,13,117,135,CFS,mismatch,plane,z,z,q,1,1,173968.030212276,173972.613545357,173975.65572096,173978.064199124,OK,OK,0,6,1,1,,,0,0,NaN,NaN,plane,4.57346787975985,2,NaN,q,2.32374089860241,2,NaN
1,928036652,19,173747.831563213,173829.228857716,173752.140176845,173833.837523446,OK,OK,3,0,NO RESPONSE,NO RESPONSE,NaN,NaN,142,9,headphones,2,BINOCULAR,match,21,102,110,CFS,match,saddle,z,z,p,1,1,173980.139090203,173983.61430329,173986.298155908,173990.40677455,OK,OK,9,4,1,1,,,0,0,NaN,NaN,saddle ,3.46392438418115,2,NaN,p,4.00052641777438,2,NaN
1,928036652,20,173754.773633713,173836.812760379,173758.382335061,173840.72135264,OK,OK,10,7,NO RESPONSE,NO RESPONSE,NaN,NaN,157,33,axe,2,BINOCULAR,match,18,105,106,BINOCULAR,mismatch,rock,z,z,q,1,1,173991.998552351,173995.990175849,173997.982301013,174000.890824755,OK,OK,2,2,1,1,,,0,0,NaN,NaN,rock,3.9797471021302,2,NaN,q,2.89179911126848,2,NaN
1,928036652,21,173761.09915097,173844.063263404,173766.307831249,173845.671685545,OK,OK,3,9,j,j,5.15673002795666,1.59586629227852,102,110,saddle,2,CFS,match,19,142,9,BINOCULAR,match,headphones,j,j,p,0,1,174002.76595719,174006.990939819,174008.908082143,174011.316553364,OK,OK,5,4,0.399258109379689,0.399258109379689,2@,2@,1.45576817382944,1.88196167032781,2.47567332099695,2.47567332099695,camera ,4.20373424593708,2,NaN,p,2.30135848387727,2,NaN
1,928036652,22,173771.333161785,173850.272028501,173775.541824859,173854.080626135,OK,OK,4,8,NO RESPONSE,NO RESPONSE,NaN,NaN,26,52,camera,2,BINOCULAR,mismatch,17,145,15,NOT STUDIED,mismatch,router,z,z,q,1,1,174013.275014956,174033.509451071,174035.818269051,174039.326818511,OK,OK,4,4,1,1,,,0,0,NaN,NaN,goggles,20.2131149866618,2,NaN,q,3.46961959675536,2,NaN
1,928036652,23,173777.650310085,173856.50579784,173783.159027069,173862.014505466,OK,OK,0,0,f,f,5.44452932997956,5.41644808053388,36,46,table,2,NOT STUDIED,match,22,26,52,BINOCULAR,mismatch,camera,f,f,q,0,0,174042.085365405,174045.868645181,174047.719086689,174050.727637356,OK,OK,8,8,0,0,,,0,0,NaN,NaN,canera ,3.76201479160227,2,NaN,q,2.91206710136612,2,NaN
1,928036652,24,173785.6092006,173864.656329178,173788.717712992,173867.964885459,OK,OK,0,0,f,f,3.02936107249116,3.22555915289558,11,103,bib,2,NOT STUDIED,mismatch,16,108,109,CFS,match,ribbon,f,f,p,0,0,174052.386076129,174073.887274454,174075.679339732,174079.887975036,OK,OK,2,6,0,0,,,0,0,NaN,NaN, no idea ,21.4836840672069,2,NaN,p,4.10209033740102,2,NaN
1,928036652,25,174085.688399913,174172.777779857,174089.99703558,174176.986419085,OK,OK,3,4,NO RESPONSE,NO RESPONSE,NaN,NaN,192,133,ladder,3,BINOCULAR,mismatch,27,127,138,CFS,match,can opener,z,z,p,1,1,174262.709030117,174269.992558916,174271.851344327,174276.35995808,OK,OK,5,3,1,1,,,0,0,NaN,NaN,spoon,7.26925877117901,2,NaN,p,4.47063138138037,2,NaN
1,928036652,26,174093.238899799,174179.103218332,174095.847396194,174182.311790853,OK,OK,9,5,j,j,2.5175951521087,3.17618696042337,3,6,balloon,3,CFS,mismatch,36,75,101,BINOCULAR,match,ticket,j,j,p,0,1,174277.71007269,174281.810047396,174283.793839825,174286.302350045,OK,OK,10,10,0.399258109379689,0.399258109379689,3#,3#,2.86414828292744,2.19154278798669,2.47567332099695,2.47567332099695,ticket ,4.09152032714337,2,NaN,p,2.49555170937674,2,NaN
1,928036652,27,174099.847692304,174186.587078073,174101.656174331,174189.195600427,OK,OK,9,10,j,j,1.79646074597258,2.55602063171682,127,138,can opener,3,CFS,match,32,161,163,CFS,match,pen,j,j,p,0,1,174287.969123967,174290.560645804,174292.461113905,174294.369565506,OK,OK,10,6,0.399258109379689,0.399258109379689,3#,3#,4.19049225803585,3.26337980450988,2.47567332099695,2.47567332099695,pen,2.57588928082259,2,NaN,p,1.82781490136404,2,NaN
1,928036652,28,174105.689782364,174193.095869613,174109.598385189,174197.604506607,OK,OK,7,1,NO RESPONSE,NO RESPONSE,NaN,NaN,128,143,pfd,3,BINOCULAR,mismatch,30,51,114,NOT STUDIED,match,boot,z,z,p,1,1,174295.869677491,174305.761700571,174307.670470015,174311.979106285,OK,OK,4,9,1,1,,,0,0,NaN,NaN, leaf,9.88247753214091,2,NaN,p,4.24140269815689,2,NaN
1,928036652,29,174111.531822015,174201.596430139,174115.840499336,174203.904914581,OK,OK,0,0,f,f,4.21556959068403,2.29769227380166,177,179,paper towel,3,NOT STUDIED,mismatch,33,40,88,BINOCULAR,match,cookie cutter,f,f,p,0,0,174313.629252167,174356.081878189,174357.973974014,174360.982542187,OK,OK,10,9,0,0,,,0,0,NaN,NaN,construction material,42.4319620109745,2,NaN,p,2.99101075233193,2,NaN
1,928036652,30,174118.649025131,174206.930162109,174122.057598376,174208.638618117,OK,OK,0,0,f,f,3.32198144376162,1.68379436142277,51,114,boot,3,NOT STUDIED,match,35,30,69,NOT STUDIED,mismatch,cane,f,f,q,0,0,174362.874330432,174384.625511099,174386.342605611,174392.351347949,OK,OK,3,4,0,0,,,0,0,NaN,NaN,  hook,21.7372124850226,2,NaN,q,5.94046891026665,2,NaN
1,928036652,31,174125.957565113,174211.013774096,174128.366360817,174212.822229862,OK,OK,0,0,f,f,2.39701982337283,1.7199080096907,43,44,crayon,3,NOT STUDIED,match,25,192,133,BINOCULAR,mismatch,ladder,f,f,q,0,0,174394.12647157,174397.243073109,174399.018224197,174403.727182174,OK,OK,10,8,0,0,,,0,0,NaN,NaN,ladder,3.10031729954062,2,NaN,q,4.63229144466459,2,NaN
1,928036652,32,174132.424973694,174215.939119361,174136.03354223,174219.647684939,OK,OK,10,9,j,j,3.59316085505998,3.61017103146878,161,163,pen,3,CFS,match,28,128,143,BINOCULAR,mismatch,pfd,j,j,q,0,1,174405.235612103,174431.670468506,174433.55424035,174436.162740367,OK,OK,5,0,0.399258109379689,0.399258109379689,3#,3#,3.53820658131808,2.0185026109087,2.47567332099695,2.47567332099695,no idea ,26.4211858405615,2,NaN,p,2.57437794259749,2,NaN
1,928036652,33,174142.550677974,174227.456287704,174146.159275487,174231.965239221,OK,OK,10,1,NO RESPONSE,NO RESPONSE,NaN,NaN,40,88,cookie cutter,3,BINOCULAR,match,31,43,44,NOT STUDIED,match,crayon,z,z,p,1,1,174437.887848865,174444.388017898,174446.179796424,174450.888795753,OK,OK,5,2,1,1,,,0,0,NaN,NaN,hat ,6.48814745008713,2,NaN,q,4.69195021488122,2,NaN
1,928036652,34,174149.501146106,174235.782166873,174155.209867134,174237.190586177,OK,OK,7,4,j,j,5.69189226065646,1.31806258938741,168,17,nail polish,3,CFS,mismatch,26,3,6,CFS,mismatch,balloon,j,j,q,0,1,174455.680773496,174460.530801477,174462.364606796,174467.473250491,OK,OK,8,10,0.399258109379689,0.399258109379689,2@,2@,1.69956628735966,1.53830145461905,2.47567332099695,2.47567332099695,snow ball ,4.83832786290441,2,NaN,p,5.04217137675732,2,NaN
1,928036652,35,174158.993468677,174241.699248527,174164.202196647,174245.107772872,OK,OK,0,0,f,f,5.13506540076924,3.38449929037597,30,69,cane,3,NOT STUDIED,mismatch,29,177,179,NOT STUDIED,mismatch,paper towel,f,f,q,0,0,174470.181806108,174476.456879924,174478.25733408,174481.26585909,OK,OK,7,1,0,0,,,0,0,NaN,NaN,rock,6.26433748935233,2,NaN,p,2.90057616186095,2,NaN
1,928036652,36,174166.0023067,174248.616392662,174170.610958243,174252.924999955,OK,OK,0,3,NO RESPONSE,NO RESPONSE,NaN,NaN,75,101,ticket,3,BINOCULAR,match,34,168,17,CFS,mismatch,nail polish,z,z,q,1,1,174482.966017076,174498.733502507,174500.517234145,174504.725845906,OK,OK,4,3,1,1,,,0,0,NaN,NaN,trashcan ,15.7508018513909,2,NaN,q,4.10331250805757,2,NaN
1,928036652,37,174511.818028179,174607.166321457,174514.926553249,174608.674717579,OK,OK,10,9,j,j,3.05796753233881,1.440201173682,130,160,mop,4,CFS,mismatch,45,31,47,BINOCULAR,match,cell phone,j,j,p,0,1,174693.764026287,174697.338921592,174700.056081906,174702.764657747,OK,OK,8,1,0.399258109379689,0.399258109379689,3#,3#,3.9017265720314,0.798499067550205,2.47567332099695,2.47567332099695,cellphone ,3.55716915216181,2,NaN,p,2.60082621031324,2,NaN
1,928036652,38,174519.210182562,174612.591668533,174520.618643219,174616.600271117,OK,OK,8,7,j,j,1.34546559298178,3.99826680569095,64,107,watch,4,CFS,match,48,120,132,NOT STUDIED,mismatch,piggy bank,j,j,q,0,1,174705.373149916,174723.02405192,174724.882826767,174730.39154043,OK,OK,5,7,0.399258109379689,0.399258109379689,3#,3#,2.58509430605483,2.90939921119881,2.47567332099695,2.47567332099695,bowl,17.6425825500919,2,NaN,q,5.5005007609434,2,NaN
1,928036652,39,174524.052198368,174622.04232894,174527.760760625,174623.55079509,OK,OK,5,6,j,j,3.663039797073,1.41932224915945,159,162,crowbar,4,CFS,mismatch,46,100,124,BINOCULAR,match,satellite,j,j,p,0,1,174732.224699196,174742.858764584,174744.634202728,174749.142828856,OK,OK,5,0,0.399258109379689,0.399258109379689,3#,3#,1.83139952940381,2.76135358916886,2.47567332099695,2.47567332099695,circuit board,10.613855050382,2,NaN,p,4.40405885013752,2,NaN
1,928036652,40,174533.861199267,174634.959911052,174545.970406205,174636.568358548,OK,OK,0,0,f,f,12.0050015726301,1.56497456351644,70,87,TV,4,NOT STUDIED,mismatch,44,181,184,NOT STUDIED,match,clipboard,f,f,p,0,0,174751.434668354,174764.30192233,174767.419094356,174772.027770349,OK,OK,5,2,0,0,,,0,0,NaN,NaN,curcuit board,12.8426149682491,2,NaN,q,4.56983125049737,2,NaN
1,928036652,41,174549.553982272,174640.118620278,174553.562554974,174644.427216101,OK,OK,6,3,NO RESPONSE,NO RESPONSE,NaN,NaN,61,121,glass,4,BINOCULAR,mismatch,47,37,112,NOT STUDIED,match,comb,z,z,p,1,1,174773.594559303,174784.628324597,174786.703770769,174793.312598288,OK,OK,6,4,1,1,,,0,0,NaN,NaN,comb,11.0255632579792,2,NaN,p,6.58791569346795,2,NaN
1,928036652,42,174556.754455988,174647.235771477,174560.563047887,174651.844393439,OK,OK,8,0,NO RESPONSE,NO RESPONSE,NaN,NaN,57,90,computer drive,4,BINOCULAR,mismatch,37,130,160,CFS,mismatch,mop,z,z,q,1,1,174795.154374429,174802.454611559,174804.655014341,174809.963737542,OK,OK,8,4,1,1,,,0,0,NaN,NaN,sick,7.28867253975477,2,NaN,q,5.20369440241484,2,NaN
1,928036652,43,174563.079923138,174654.861303403,174566.088459015,174660.170007588,OK,OK,0,2,j,j,2.91309005426592,5.27820877896738,22,83,broom,4,CFS,match,42,57,90,BINOCULAR,mismatch,computer drive,j,j,q,0,1,174811.730553481,174820.95584852,174822.806318704,174825.41481208,OK,OK,4,0,0.399258109379689,0.399258109379689,3#,3#,4.9063451067065,2.12559517596223,2.47567332099695,2.47567332099695,curuit board,9.21538757812232,2,NaN,q,2.57147902267752,2,NaN
1,928036652,44,174570.605442327,174663.636884923,174574.214026559,174667.045449414,OK,OK,0,0,f,f,3.55505985888885,3.33419832066284,181,184,clipboard,4,NOT STUDIED,match,43,22,83,CFS,match,broom,f,f,p,0,0,174827.331601849,174832.865004627,174834.648793918,174842.357670698,OK,OK,0,1,0,0,,,0,0,NaN,NaN,stick ,5.50967141750152,2,NaN,p,7.66403256545891,2,NaN
1,928036652,45,174578.705998084,174669.353964644,174583.214665263,174673.862627597,OK,OK,1,1,NO RESPONSE,NO RESPONSE,NaN,NaN,31,47,cell phone,4,BINOCULAR,match,41,61,121,BINOCULAR,mismatch,glass,z,z,q,1,1,174844.074436199,174862.058722749,174863.967476195,174867.376076908,OK,OK,6,5,1,1,,,0,0,NaN,NaN,comb,17.9731517876207,2,NaN,p,3.36782325644162,2,NaN
1,928036652,46,174587.323205727,174676.721155233,174591.231885523,174680.529755886,OK,OK,7,8,NO RESPONSE,NO RESPONSE,NaN,NaN,100,124,satellite,4,BINOCULAR,match,38,64,107,CFS,match,watch,z,z,p,1,1,174868.701124795,174870.959328793,174872.801422173,174875.710010208,OK,OK,8,5,1,1,,,0,0,NaN,NaN,clock,2.23391301670927,2,NaN,p,2.80537332498352,2,NaN
1,928036652,47,174594.290413582,174683.988301391,174596.098870858,174685.496768447,OK,OK,0,0,f,f,1.77282748528523,1.49363137112232,37,112,comb,4,NOT STUDIED,match,39,159,162,CFS,mismatch,crowbar,f,f,q,0,0,174877.426771785,174882.918500929,174884.993952232,174890.502696986,OK,OK,7,7,0,0,,,0,0,NaN,NaN,no idea ,5.48357298824703,2,NaN,p,5.4760247488739,2,NaN
1,928036652,48,174598.61572981,174688.413591721,174602.224314042,174689.222013983,OK,OK,0,0,f,f,3.58312480870518,0.732078704284504,120,132,piggy bank,4,NOT STUDIED,mismatch,40,70,87,NOT STUDIED,mismatch,TV,f,f,q,0,0,174892.452822221,174899.661317167,174903.336895004,174906.945491914,OK,OK,6,9,0,0,,,0,0,NaN,NaN,no diea ,7.18453931499971,2,NaN,q,3.59603683475871,2,NaN
1,928036652,49,174913.012582109,174995.851689034,174915.521090216,174999.160224186,OK,OK,0,0,f,f,2.47195829226985,3.25191867811373,29,86,candlestick,5,NOT STUDIED,mismatch,49,29,86,NOT STUDIED,mismatch,candlestick,f,f,q,0,0,175078.799071706,175086.916008594,175088.699758343,175091.408310941,OK,OK,10,5,0,0,,,0,0,NaN,NaN,lamp post ,8.09927563223755,2,NaN,q,2.66247745972942,2,NaN
1,928036652,50,174917.954587109,175001.960417246,174921.863217101,175003.568848443,OK,OK,1,4,j,j,3.809507394908,1.55099702440202,152,158,key ring,5,CFS,match,50,152,158,CFS,match,key ring,j,j,p,0,1,175092.825040342,175097.175054136,175099.175212605,175102.984115102,OK,OK,2,5,0.399258109379689,0.399258109379689,2@,3#,2.60017036649517,1.83994836927708,2.47567332099695,2.47567332099695,wire ,4.33675072246115,2,NaN,p,3.75434611606761,2,NaN
1,928036652,51,174926.288476944,175007.010778283,174930.597141286,175011.319414252,OK,OK,3,3,NO RESPONSE,NO RESPONSE,NaN,NaN,170,172,notebook,5,BINOCULAR,mismatch,52,115,118,CFS,mismatch,pot,z,z,q,1,1,175104.550891982,175134.335962907,175136.519764211,175140.028360758,OK,OK,10,8,1,1,,,0,0,NaN,NaN, ,29.7687314478389,2,NaN,q,3.41560563098756,2,NaN
1,928036652,52,174936.089171973,175013.961236756,174938.997673076,175015.569635957,OK,OK,6,8,j,j,2.8740222484048,1.54939543452929,115,118,pot,5,CFS,mismatch,53,183,185,NOT STUDIED,match,microphone,j,j,p,0,1,175141.919835386,175149.537017674,175151.554176962,175154.862703059,OK,OK,2,8,0.399258109379689,0.399258109379689,3#,3#,4.84780012618822,3.0435282903017,2.47567332099695,2.47567332099695,steering wheel,7.60687941109063,2,NaN,p,3.25229749365826,2,NaN
1,928036652,53,174942.622990995,175019.094941439,174945.431502603,175020.103354163,OK,OK,0,0,f,f,2.78779296326684,0.999353146034991,183,185,microphone,5,NOT STUDIED,match,57,190,93,BINOCULAR,match,fire hydrant,f,f,p,0,0,175156.604486383,175162.812952654,175164.621693967,175166.930253266,OK,OK,5,4,0,0,,,0,0,NaN,NaN,fire hydrant,6.19342472800054,2,NaN,p,2.27209883133764,2,NaN
1,928036652,54,174947.881671606,175023.745245789,174948.49001738,175025.453730171,OK,OK,0,0,f,f,0.536903878644807,1.68478652610793,119,7,pill,5,NOT STUDIED,mismatch,56,1,104,NOT STUDIED,match,teapot,f,f,p,0,0,175168.36367017,175173.697046265,175175.464151674,175178.572705721,OK,OK,5,6,0,0,,,0,0,NaN,NaN,snowball,5.32164066069527,2,NaN,p,3.04497913949308,2,NaN
1,928036652,55,174951.140219707,175029.353965248,174955.048834305,175033.862633333,OK,OK,7,1,NO RESPONSE,NO RESPONSE,NaN,NaN,81,96,stroller,5,BINOCULAR,mismatch,58,150,156,CFS,mismatch,eletric kettle,z,z,q,1,1,175181.272882723,175191.39825437,175193.348744838,175198.357430731,OK,OK,7,1,1,1,,,0,0,NaN,NaN,teepot ,10.1153736328706,2,NaN,p,4.91922445138334,2,NaN
1,928036652,56,174957.223963298,175036.062798562,174958.932456433,175037.871256744,OK,OK,0,0,f,f,1.62607856784598,1.77457365894224,1,104,teapot,5,NOT STUDIED,match,59,180,182,BINOCULAR,match,christmas ornament,f,f,p,0,0,175200.432559061,175208.024422887,175209.791510185,175213.100090916,OK,OK,3,6,0,0,,,0,0,NaN,NaN,ordiment,7.57871485239593,2,NaN,p,3.23557769219042,2,NaN
1,928036652,57,174961.349271859,175040.613081422,174965.357878367,175044.621694268,OK,OK,6,6,NO RESPONSE,NO RESPONSE,NaN,NaN,190,93,fire hydrant,5,BINOCULAR,match,54,119,7,NOT STUDIED,mismatch,pill,z,z,q,1,1,175214.858550576,175222.07540331,175223.942509383,175228.451159055,OK,OK,2,2,1,1,,,0,0,NaN,NaN, telescope,7.19988511776319,2,NaN,p,4.45168215234298,2,NaN
1,928036652,58,174968.349712251,175048.413627037,174973.858493829,175050.022104717,OK,OK,8,7,j,j,5.48335384874372,1.58301071127062,150,156,eletric kettle,5,CFS,mismatch,55,81,96,BINOCULAR,mismatch,stroller,j,j,q,0,1,175230.109622579,175252.619191671,175254.452948996,175257.261507088,OK,OK,7,1,0.399258109379689,0.399258109379689,3#,3#,2.07944194783714,3.34638240744072,2.47567332099695,2.47567332099695,cylander,22.491057538311,2,NaN,q,2.7475313601899,2,NaN
1,928036652,59,174979.42551128,175056.164196769,174983.234082654,175060.272806356,OK,OK,8,5,NO RESPONSE,NO RESPONSE,NaN,NaN,180,182,christmas ornament,5,BINOCULAR,match,51,170,172,BINOCULAR,mismatch,notebook,z,z,q,1,1,175258.719922196,175261.669827689,175263.520203999,175267.528874196,OK,OK,0,5,1,1,,,0,0,NaN,NaN,ball,2.93617063664715,2,NaN,p,3.95960437774193,2,NaN
1,928036652,60,174985.79259562,175066.398228713,174990.401260143,175068.206717079,OK,OK,6,10,j,j,4.56755171663826,1.76536315886187,24,27,button,5,CFS,match,60,24,27,CFS,match,button,j,j,p,0,1,175269.528690373,175278.195978035,175279.962747188,175284.571741628,OK,OK,5,9,0.399258109379689,0.399258109379689,2@,3#,1.73768323122279,2.69034001193436,2.47567332099695,2.47567332099695,light bulb ,8.65448913024738,2,NaN,p,4.51616108627059,2,NaN
