subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,roboBCFS_1,roboBCFS_2,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
8,936803250,11,194960.28956697,195068.675475962,194962.697992863,195069.883824462,OK,OK,2,7,j,j,2.33044348619296,1.18565532279899,169,21,necklace,1,CFS,mismatch,12,150,156,CFS,mismatch,eletric kettle,j,j,q,1,0,195304.630759395,195311.714270665,195314.197989543,195317.906409581,OK,OK,0,0,0.5,0.5,3#,3#,3.31328458542637,2.39649522101603,2.34671662001737,2.34671662001737,clock,7.07063886328251,2,NaN,p,3.61500287655508,2,NaN
8,936803250,12,194968.989772646,195077.642371305,194970.298136299,195078.550695779,OK,OK,4,1,j,j,1.2457520092139,0.842155909282155,150,156,eletric kettle,1,CFS,mismatch,4,134,149,NOT STUDIED,mismatch,drum,j,j,q,1,0,195320.223121916,195327.747978707,195330.081671234,195335.090165404,OK,OK,3,8,0.5,0.5,3#,3#,3.23890052185731,1.58358845203332,2.34671662001737,2.34671662001737,planet,7.50925330622704,2,NaN,p,4.97027176152915,2,NaN
8,936803250,13,195345.965429592,195456.593053742,195351.973899917,195462.401549905,OK,OK,0,0,f,f,5.94941499762353,5.78668376305723,64,107,watch,2,NOT STUDIED,match,22,22,83,CFS,match,broom,f,f,p,0,0,195566.229010274,195572.920506264,195575.070853474,195577.179226666,OK,OK,0,2,0,0,,,0,0,NaN,NaN,pole,6.67148770682979,2,NaN,p,2.06142509850906,2,NaN
8,936803250,14,195355.032270362,195465.134934189,195360.240750165,195473.643468505,OK,OK,0,0,f,j,5.12205363271642,8.40400026802672,148,55,jar,2,NOT STUDIED,match,18,66,95,NOT STUDIED,mismatch,wallet,f,f,q,0,0,195579.062632773,195589.154223179,195591.304585482,195594.413007572,OK,OK,9,2,0,0,,,0,0,NaN,NaN,cloth,10.0688181448786,2,NaN,q,3.09856660684454,2,NaN
8,936803250,15,195365.074185219,195477.318559918,195368.682655907,195481.726997885,OK,OK,10,2,NO RESPONSE,NO RESPONSE,NaN,NaN,174,131,paint tray,2,BINOCULAR,match,21,75,101,CFS,match,ticket,z,z,p,1,1,195596.254702869,195599.521128423,195601.779829809,195605.488254374,OK,OK,9,7,1,1,,,0,0,NaN,NaN,window,3.25206687152968,2,NaN,q,3.65464002476074,2,NaN
8,936803250,16,195372.849382036,195484.568730007,195374.057734461,195486.877173347,OK,OK,10,7,j,j,1.11206503634457,2.28139064006973,151,97,key,2,CFS,mismatch,15,174,131,BINOCULAR,match,paint tray,j,j,p,1,0,195607.238308253,195613.921472162,195617.146858506,195620.055290437,OK,OK,6,0,0.5,0.5,2@,3#,1.37672084134557,4.50891973496554,2.34671662001737,2.34671662001737,leaf,6.65956731376355,2,NaN,q,2.83065085246926,2,NaN
8,936803250,17,195381.157952754,195496.860690291,195385.76636911,195500.769151501,OK,OK,0,7,NO RESPONSE,NO RESPONSE,NaN,NaN,58,74,cd,2,BINOCULAR,mismatch,13,64,107,NOT STUDIED,match,watch,z,z,p,1,1,195621.913660157,195625.021759275,195627.172081131,195631.080505213,OK,OK,7,7,1,1,,,0,0,NaN,NaN,clock,3.09550078510074,2,NaN,p,3.8127437006624,2,NaN
8,936803250,18,195388.049776063,195502.927515667,195393.358233287,195509.335970236,OK,OK,0,0,j,f,5.28640304884175,6.38515921327053,66,95,wallet,2,NOT STUDIED,mismatch,20,41,42,BINOCULAR,mismatch,cooler,f,f,q,0,0,195633.038587337,195636.347015887,195638.33071424,195641.63916422,OK,OK,7,3,0,0,,,0,0,NaN,NaN,pill,3.29781664712937,2,NaN,q,3.25341550714802,2,NaN
8,936803250,19,195397.666644934,195512.45272652,195401.275073967,195516.961168773,OK,OK,10,1,NO RESPONSE,NO RESPONSE,NaN,NaN,119,7,pill,2,BINOCULAR,match,14,148,55,NOT STUDIED,match,jar,z,z,p,1,1,195643.93086492,195647.86395533,195649.905969493,195653.414398768,OK,OK,3,0,1,1,,,0,0,NaN,NaN,jar,3.92485461721662,2,NaN,p,3.40542436443502,2,NaN
8,936803250,20,195403.383459836,195519.519584797,195407.991858081,195523.727983102,OK,OK,0,4,NO RESPONSE,NO RESPONSE,NaN,NaN,41,42,cooler,2,BINOCULAR,mismatch,23,70,87,CFS,mismatch,TV,z,z,q,1,1,195655.247464668,195670.381135945,195674.573242261,195677.281588951,OK,OK,9,1,1,1,,,0,0,NaN,NaN,table,15.1107342095056,2,NaN,p,2.60857180459425,2,NaN
8,936803250,21,195410.725301224,195526.003066425,195412.333672605,195526.811395065,OK,OK,1,1,j,j,1.50570151690044,0.756470764346886,75,101,ticket,2,CFS,match,17,58,74,BINOCULAR,mismatch,cd,j,j,q,1,0,195679.081741563,195687.906571067,195691.815293069,195695.923728138,OK,OK,6,6,0.5,0.5,3#,3#,3.08152873609151,2.11869532378034,2.34671662001737,2.34671662001737,cd,8.81132986699231,2,NaN,p,4.04532236556406,2,NaN
8,936803250,22,195420.108866404,195534.33657513,195430.517440502,195538.645030845,OK,OK,9,3,f,j,10.3209315002896,4.27019044497865,22,83,broom,2,CFS,match,16,151,97,CFS,mismatch,key,j,j,q,1,0,195697.698770411,195701.565228021,195703.815582536,195707.724030163,OK,OK,5,2,0.5,0.5,,2@,3.59119823358836,3.33281097349387,2.34671662001737,2.34671662001737,key,3.85738722080714,2,NaN,p,3.82029219632386,2,NaN
8,936803250,23,195433.375842822,195545.861864763,195437.284288033,195547.9702289,OK,OK,0,2,j,j,3.89343273633858,2.04032323788852,70,87,TV,2,CFS,mismatch,24,37,112,NOT STUDIED,mismatch,comb,j,j,q,1,0,195709.540701749,195715.673887059,195717.857584928,195722.26601867,OK,OK,6,5,0.5,0.5,2@,3#,3.26340411870723,2.20355267686543,2.34671662001737,2.34671662001737,comb,6.11056970496429,2,NaN,p,4.33730951425969,2,NaN
8,936803250,24,195443.109423304,195553.412074876,195453.517969935,195560.020531981,OK,OK,0,0,f,f,10.3667911468074,6.54535375724663,37,112,comb,2,NOT STUDIED,mismatch,19,119,7,BINOCULAR,match,pill,f,f,p,0,0,195724.532742747,195728.115863733,195730.141203171,195732.649596224,OK,OK,1,8,0,0,,,0,0,NaN,NaN,pill,3.57366997306235,2,NaN,p,2.41304409506847,2,NaN
8,936803250,25,195740.891463209,195844.418937282,195744.799910534,195851.127409237,OK,OK,0,0,f,f,3.83002271672012,6.62359725902206,35,38,clock,3,NOT STUDIED,match,34,102,110,NOT STUDIED,match,saddle,f,f,p,0,0,195940.162842917,195945.062659034,195947.246324304,195951.554791188,OK,OK,0,3,0,0,,,0,0,NaN,NaN,thimble,4.88163458977942,2,NaN,p,4.22978148362017,2,NaN
8,936803250,26,195748.441642232,195854.494152089,195755.250146243,195858.70258571,OK,OK,9,7,f,j,6.77512075239792,4.13993814628338,157,33,axe,3,CFS,match,33,168,17,CFS,mismatch,nail polish,j,j,q,1,0,195953.238144654,195962.313037394,195964.34673638,195967.755142956,OK,OK,4,8,0.5,0.5,,1!,3.33085475439554,3.09919925468905,2.34671662001737,2.34671662001737,clock,9.06120113082579,2,NaN,p,3.34430835337844,2,NaN
8,936803250,27,195758.775222775,195865.461075504,195760.48362591,195868.269494093,OK,OK,6,3,j,j,1.62523204198806,2.7243923744827,24,27,button,3,CFS,match,25,35,38,NOT STUDIED,match,clock,j,j,p,1,0,195969.571570955,195977.580070257,195979.930468298,195983.338863705,OK,OK,7,2,0.5,0.5,2@,3#,2.47613479595225,2.13558986922032,2.34671662001737,2.34671662001737,sock,7.99076510619489,2,NaN,p,3.31158432082157,2,NaN
8,936803250,28,195769.350474105,195873.394644637,195773.958921852,195877.703067452,OK,OK,0,3,NO RESPONSE,NO RESPONSE,NaN,NaN,76,113,thimble,3,BINOCULAR,mismatch,27,24,27,CFS,match,button,z,z,p,1,1,195985.063891761,195995.538825794,195997.64752075,196000.955964694,OK,OK,10,0,1,1,,,0,0,NaN,NaN,nail polish,10.4652750485984,2,NaN,q,3.24136501963949,2,NaN
8,936803250,29,195776.825709075,195880.253085291,195778.534046106,195881.561493919,OK,OK,8,5,j,j,1.66157638235018,1.29943482871749,20,71,briefcase,3,CFS,mismatch,31,141,155,NOT STUDIED,mismatch,purse,j,j,q,1,0,196002.772659221,196009.347482839,196011.256192465,196015.164605681,OK,OK,2,4,0.5,0.5,3#,3#,3.37518451501955,1.67361892492717,2.34671662001737,2.34671662001737,rake,6.56364545735414,2,NaN,q,3.82381712162169,2,NaN
8,936803250,30,195786.025864343,195886.478238008,195790.2343203,195890.586672776,OK,OK,4,5,NO RESPONSE,NO RESPONSE,NaN,NaN,122,32,lure,3,BINOCULAR,mismatch,30,122,32,BINOCULAR,mismatch,lure,z,z,q,1,1,196017.731332354,196024.422851887,196027.131549621,196029.939942855,OK,OK,9,6,1,1,,,0,0,NaN,NaN,fish hook,6.66800805801176,2,NaN,q,2.79544868695666,2,NaN
8,936803250,31,195792.292731796,195892.995040716,195798.101158233,195898.003495345,OK,OK,0,0,j,f,5.76916870562127,4.92454613340669,141,155,purse,3,NOT STUDIED,mismatch,36,26,52,BINOCULAR,match,camera,f,f,p,0,0,196032.22303408,196035.173087778,196037.090117411,196040.498515233,OK,OK,8,0,0,0,,,0,0,NaN,NaN,rope,2.9355845405662,2,NaN,p,3.31622848083498,2,NaN
8,936803250,32,195802.459593755,195900.703595979,195807.268060639,195906.112072281,OK,OK,0,0,f,j,4.75384201161796,5.37544619975961,72,89,blanket,3,NOT STUDIED,mismatch,35,92,94,BINOCULAR,match,sock,f,f,p,0,0,196042.156909584,196046.940039747,196048.815081477,196051.023794302,OK,OK,2,6,0,0,,,0,0,NaN,NaN,button,4.76095464563696,2,NaN,p,2.11860658295336,2,NaN
8,936803250,33,195810.701453194,195909.737132876,195813.309846911,195910.845498521,OK,OK,8,10,j,j,2.53554747419548,1.07755288443877,168,17,nail polish,3,CFS,mismatch,32,72,89,NOT STUDIED,mismatch,blanket,j,j,q,1,0,196052.732174195,196061.940394111,196064.465780938,196068.174187695,OK,OK,8,7,0.5,0.5,3#,3#,3.39379519884702,1.67279110108363,2.34671662001737,2.34671662001737,cloth  ,9.1927069844678,2,NaN,p,3.6107544330298,2,NaN
8,936803250,34,195819.485033405,195916.47894734,195824.793471312,195922.787464028,OK,OK,0,0,f,f,5.23924517459818,6.22302381726331,102,110,saddle,3,NOT STUDIED,match,29,20,71,CFS,mismatch,briefcase,f,f,q,0,0,196069.990900332,196075.707400411,196078.391096772,196082.09954639,OK,OK,1,4,0,0,,,0,0,NaN,NaN,button,5.70108645455912,2,NaN,q,3.69255304441322,2,NaN
8,936803250,35,195831.543631138,195926.112499992,195835.35204701,195930.020986255,OK,OK,8,7,NO RESPONSE,NO RESPONSE,NaN,NaN,92,94,sock,3,BINOCULAR,match,28,76,113,BINOCULAR,mismatch,thimble,z,z,q,1,1,196084.082924487,196087.357660087,196089.358023204,196092.066408228,OK,OK,2,8,1,1,,,0,0,NaN,NaN,thimble,3.26433710096171,2,NaN,q,2.65293400682276,2,NaN
8,936803250,36,195837.910431642,195933.079326213,195842.218852947,195936.687769131,OK,OK,3,10,NO RESPONSE,NO RESPONSE,NaN,NaN,26,52,camera,3,BINOCULAR,match,26,157,33,CFS,match,axe,z,z,p,1,1,196093.741455271,196099.124694157,196100.866338382,196104.875078253,OK,OK,6,5,1,1,,,0,0,NaN,NaN,book,5.37300579718431,2,NaN,q,3.91186418986763,2,NaN
8,936803250,37,196111.608571201,196195.443895794,196114.816953508,196197.45225987,OK,OK,5,0,f,j,3.1449357647507,1.91231182339834,30,69,cane,4,CFS,match,37,30,69,CFS,match,cane,j,j,p,1,0,196278.162512398,196285.203998638,196287.245982617,196288.854421309,OK,OK,7,0,0.5,0.5,,3#,3.66355451941955,2.58738261761425,2.34671662001737,2.34671662001737,plabe,7.02799233800033,2,NaN,p,1.60030401649419,2,NaN
8,936803250,38,196118.233726877,196202.319035321,196122.84218066,196206.727490795,OK,OK,0,2,NO RESPONSE,NO RESPONSE,NaN,NaN,105,106,rock,4,BINOCULAR,match,41,40,88,BINOCULAR,match,cookie cutter,z,z,p,1,1,196290.637772421,196295.18758229,196297.246260615,196299.954647752,OK,OK,2,9,1,1,,,0,0,NaN,NaN,cookie cutter,4.53600899252342,2,NaN,p,2.63931816027616,2,NaN
8,936803250,39,196124.850569488,196208.669183737,196128.658979021,196212.477604439,OK,OK,0,0,j,f,3.79004599485779,3.7340610169922,145,15,router,4,NOT STUDIED,match,46,175,67,BINOCULAR,mismatch,pants,f,f,q,0,0,196301.654371082,196306.029519061,196307.97119842,196311.479915653,OK,OK,6,6,0,0,,,0,0,NaN,NaN,pants,4.36672413759516,2,NaN,q,3.40160755670513,2,NaN
8,936803250,40,196131.617358159,196215.077683281,196134.425767089,196219.086129458,OK,OK,0,0,j,f,2.72692755580647,3.95709087111754,111,125,kid toy,4,NOT STUDIED,match,42,127,138,CFS,mismatch,can opener,f,f,q,0,0,196313.396624427,196319.113129336,196320.813171111,196324.1218846,OK,OK,1,5,0,0,,,0,0,NaN,NaN,plane,5.69564723942312,2,NaN,p,3.23083280361607,2,NaN
8,936803250,41,196137.725861747,196222.502905241,196141.43427605,196226.111262737,OK,OK,9,10,NO RESPONSE,NO RESPONSE,NaN,NaN,40,88,cookie cutter,4,BINOCULAR,match,43,171,173,NOT STUDIED,mismatch,binky,z,z,q,1,1,196326.030278499,196333.821826767,196335.73879241,196339.547261105,OK,OK,8,3,1,1,,,0,0,NaN,NaN,cane,7.78102510792087,2,NaN,q,3.72025410371134,2,NaN
8,936803250,42,196143.859302114,196228.936308964,196145.267691787,196230.844724897,OK,OK,4,6,j,j,1.38026361781522,1.89765582504333,127,138,can opener,4,CFS,mismatch,47,25,85,CFS,mismatch,calculator,j,j,q,1,0,196341.522308026,196352.27224147,196354.472611047,196357.081026195,OK,OK,7,3,0.5,0.5,2@,3#,5.53459389719884,1.65892900239997,2.34671662001737,2.34671662001737,calculator,10.7278234265395,2,NaN,q,2.59322549076751,2,NaN
8,936803250,43,196151.176159033,196235.378141962,196155.684621208,196239.486569787,OK,OK,0,0,f,f,4.42275227908976,4.09530368147534,171,173,binky,4,NOT STUDIED,mismatch,38,105,106,BINOCULAR,match,rock,f,f,p,0,0,196358.972720616,196361.730798092,196363.614495478,196366.122930487,OK,OK,10,1,0,0,,,0,0,NaN,NaN,sponge,2.74877376185032,2,NaN,p,2.41881050827214,2,NaN
8,936803250,44,196159.01801008,196242.744984422,196162.926458612,196246.653408806,OK,OK,7,7,NO RESPONSE,NO RESPONSE,NaN,NaN,117,135,plane,4,BINOCULAR,mismatch,39,145,15,NOT STUDIED,match,router,z,z,p,1,1,196367.814599131,196381.17292599,196382.94798245,196387.456768503,OK,OK,4,10,1,1,,,0,0,NaN,NaN,rock,13.3456702700641,2,NaN,q,4.4359494690143,2,NaN
8,936803250,45,196164.968109357,196248.470117821,196168.476586322,196253.178535746,OK,OK,0,0,f,f,3.49391695327358,4.61852478346555,167,126,nail clippers,4,NOT STUDIED,mismatch,45,167,126,NOT STUDIED,mismatch,nail clippers,f,f,q,0,0,196389.965116883,196392.689866941,196394.44857527,196397.056945141,OK,OK,8,9,0,0,,,0,0,NaN,NaN,fork,2.71444543247344,2,NaN,q,2.56672878598329,2,NaN
8,936803250,46,196171.659978726,196256.395305674,196175.768424662,196260.503724746,OK,OK,5,5,NO RESPONSE,NO RESPONSE,NaN,NaN,175,67,pants,4,BINOCULAR,mismatch,48,165,45,CFS,match,mouse trap,z,z,p,1,1,196399.490329848,196403.998485351,196405.66517858,196408.67388887,OK,OK,8,3,1,1,,,0,0,NaN,NaN,rock,4.49241588686709,2,NaN,q,2.97339795192238,2,NaN
8,936803250,47,196178.776815904,196263.078811269,196180.485206059,196263.887148662,OK,OK,9,7,j,j,1.61251176433871,0.753120908135315,25,85,calculator,4,CFS,mismatch,44,117,135,BINOCULAR,mismatch,plane,j,j,q,1,0,196411.04894207,196413.45702688,196415.924063184,196418.732433478,OK,OK,8,5,0.5,0.5,3#,3#,5.21757307079483,2.25896920902631,2.34671662001737,2.34671662001737,plane,2.39725739200367,2,NaN,q,2.76184538501548,2,NaN
8,936803250,48,196186.335323688,196269.228939643,196190.643700924,196273.637392702,OK,OK,5,4,j,f,4.23738823499298,4.32234955983586,165,45,mouse trap,4,CFS,match,40,111,125,NOT STUDIED,match,kid toy,j,j,p,1,0,196421.215882206,196423.923941843,196425.707320423,196430.316091746,OK,OK,10,3,0.5,0.5,1!,,5.22218340621029,4.97562769475694,2.34671662001737,2.34671662001737,plate,2.69359712017467,2,NaN,q,4.54585964651778,2,NaN
8,936803250,49,196436.691230066,196524.510007914,196440.199672017,196525.718395957,OK,OK,10,10,j,j,3.45728918211535,1.12100502930116,139,14,bobby pin,5,CFS,match,51,43,44,BINOCULAR,match,crayon,j,j,p,1,0,196608.553639052,196617.36183639,196620.795562482,196623.603982278,OK,OK,5,9,0.5,0.5,3#,3#,1.99689359318066,3.21215170774137,2.34671662001737,2.34671662001737,hinge ,8.79937325269566,2,NaN,q,2.77304678750806,2,NaN
8,936803250,50,196446.749801236,196531.035125196,196450.758177386,196535.143586224,OK,OK,0,0,f,f,3.91002898299485,4.03525619549328,161,163,pen,5,NOT STUDIED,mismatch,60,29,86,BINOCULAR,match,candlestick,f,f,p,0,0,196629.037428259,196636.103945453,196638.112641557,196640.821033523,OK,OK,3,9,0,0,,,0,0,NaN,NaN,candle stick,7.05832697951701,2,NaN,p,2.64688657756778,2,NaN
8,936803250,51,196453.749998642,196538.451962856,196458.058415118,196542.460399375,OK,OK,3,6,NO RESPONSE,NO RESPONSE,NaN,NaN,43,44,crayon,5,BINOCULAR,match,54,62,123,NOT STUDIED,match,watering pot,z,z,p,1,1,196642.629411967,196645.87917668,196647.662857405,196650.971272976,OK,OK,10,6,1,1,,,0,0,NaN,NaN,crayon,3.22574946164968,2,NaN,p,3.29597630893113,2,NaN
8,936803250,52,196460.158452003,196544.477108209,196463.966858518,196547.3855009,OK,OK,0,0,f,f,3.78852289391216,2.82447876202059,152,158,key ring,5,NOT STUDIED,match,56,78,98,CFS,match,sweater,f,f,p,0,0,196652.712985719,196656.329414503,196658.471444724,196660.979829628,OK,OK,0,2,0,0,,,0,0,NaN,NaN,sweater ,3.60551564180059,2,NaN,p,2.43080968240974,2,NaN
8,936803250,53,196467.150279899,196550.410577432,196468.258645545,196551.21894501,OK,OK,5,5,j,j,1.07642610362382,0.722763628378743,81,96,stroller,5,CFS,mismatch,57,50,80,NOT STUDIED,mismatch,dresser,j,j,q,1,0,196663.229879281,196668.029705902,196669.963072499,196672.571811826,OK,OK,0,2,0.5,0.5,3#,3#,1.85036180624358,3.70381117961854,2.34671662001737,2.34671662001737,desk,4.78381564863957,2,NaN,q,2.5384173996863,2,NaN
8,936803250,54,196473.100426867,196556.752399201,196477.308857771,196561.460851536,OK,OK,0,0,f,f,4.14971635790425,4.61222380588879,62,123,watering pot,5,NOT STUDIED,match,58,146,147,BINOCULAR,mismatch,hinge,f,f,q,0,0,196674.263471113,196678.229929387,196680.171922663,196684.380392505,OK,OK,8,5,0,0,,,0,0,NaN,NaN,hinge,3.95758649770869,2,NaN,q,4.11277587717632,2,NaN
8,936803250,55,196479.958935133,196564.4275866,196482.367319674,196567.135991848,OK,OK,1,4,j,j,2.35484841733705,2.64073169216863,130,160,mop,5,CFS,mismatch,59,137,28,BINOCULAR,mismatch,flask,j,j,q,1,0,196686.313791399,196694.013635466,196696.964041113,196699.472401266,OK,OK,8,2,0.5,0.5,3#,3#,2.52855866352282,3.58087040297632,2.34671662001737,2.34671662001737,book,7.69022794597549,2,NaN,q,2.45572140833247,2,NaN
8,936803250,56,196488.534122472,196572.594449767,196490.542479304,196575.502817707,OK,OK,8,8,j,j,1.94713487382978,2.8972951224132,78,98,sweater,5,CFS,match,55,130,160,CFS,mismatch,mop,j,j,q,1,0,196701.197437472,196704.847223555,196707.172581889,196710.28095991,OK,OK,8,2,0.5,0.5,3#,3#,3.0494560234334,1.87102371492949,2.34671662001737,2.34671662001737,rope ,3.63788440491771,2,NaN,p,3.0465022707649,2,NaN
8,936803250,57,196495.43431529,196580.544615751,196499.942762675,196584.753055408,OK,OK,0,0,f,f,4.4223097768845,4.19449238720699,50,80,dresser,5,NOT STUDIED,mismatch,52,152,158,NOT STUDIED,match,key ring,f,f,p,0,0,196712.056055609,196720.07259028,196721.897631074,196725.706353317,OK,OK,9,1,0,0,,,0,0,NaN,NaN,rope,7.99428339092992,2,NaN,p,3.72041619350784,2,NaN
8,936803250,58,196504.251157116,196587.9447811,196507.859598524,196591.853250761,OK,OK,10,7,NO RESPONSE,NO RESPONSE,NaN,NaN,146,147,hinge,5,BINOCULAR,mismatch,50,161,163,NOT STUDIED,mismatch,pen,z,z,q,1,1,196727.456391199,196730.23949661,196732.164849872,196735.073210568,OK,OK,7,4,1,1,,,0,0,NaN,NaN,flask,2.76132319623139,2,NaN,q,2.85265763913048,2,NaN
8,936803250,59,196510.576295104,196594.678300611,196514.684795673,196598.386723667,OK,OK,5,9,NO RESPONSE,NO RESPONSE,NaN,NaN,137,28,flask,5,BINOCULAR,mismatch,53,81,96,CFS,mismatch,stroller,z,z,q,1,1,196737.006669226,196741.373119894,196743.223449416,196745.831841322,OK,OK,9,7,1,1,,,0,0,NaN,NaN,stroller,4.34632285512635,2,NaN,q,2.56128323220764,2,NaN
8,936803250,60,196517.426503889,196600.628423431,196521.334923745,196604.836871238,OK,OK,7,4,NO RESPONSE,NO RESPONSE,NaN,NaN,29,86,candlestick,5,BINOCULAR,match,49,139,14,CFS,match,bobby pin,z,z,p,1,1,196747.581919952,196751.890004703,196753.740049587,196757.248797909,OK,OK,9,8,1,1,,,0,0,NaN,NaN,bobby pin,4.29838018846931,2,NaN,p,3.4119749663223,2,NaN
8,936803250,61,196763.298934674,196838.967376481,196767.307350064,196843.475789456,OK,OK,6,1,NO RESPONSE,NO RESPONSE,NaN,NaN,128,143,pfd,6,BINOCULAR,mismatch,61,128,143,BINOCULAR,mismatch,pfd,z,z,q,1,1,196916.077493723,196921.844011641,196924.411069738,196927.419473054,OK,OK,0,7,1,1,,,0,0,NaN,NaN,bucket,5.74384828394977,2,NaN,q,2.92186667100759,2,NaN
