subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,roboBCFS_1,roboBCFS_2,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
5,928919893,11,182099.45622975,182172.936363214,182101.964771361,182175.544923902,OK,OK,0,0,f,f,2.41508011872065,2.54675338472589,137,28,flask,1,NOT STUDIED,match,2,100,124,BINOCULAR,mismatch,satellite,f,f,q,0,0,182407.186061822,182415.536333693,182418.070108344,182421.278707427,OK,OK,5,7,0,0,,,0,0,NaN,NaN,computer,8.33092632022453,2,NaN,q,3.13454381251358,2,NaN
5,928919893,12,182105.623359246,182177.986710668,182108.93191281,182180.595257773,OK,OK,0,0,f,f,3.28764415366459,2.5200856757001,40,88,cookie cutter,1,NOT STUDIED,match,1,3,6,CFS,mismatch,balloon,f,f,q,0,0,182422.937148916,182433.545900069,182436.563109161,182441.071731667,OK,OK,4,7,0,0,,,0,0,NaN,NaN,piggy bank ,10.5947343733278,2,NaN,p,4.47244637570111,2,NaN
5,928919893,13,182452.880884394,182536.395052699,182456.689543604,182538.103519876,OK,OK,3,5,j,j,3.76977190776961,1.66679746616865,29,86,candlestick,2,CFS,match,19,35,38,CFS,mismatch,clock,j,j,q,1,0,182621.017631977,182631.101321538,182634.243550326,182639.05220531,OK,OK,6,6,0.343644639395486,0.343644639395486,2,3,2.16415375405218,2.11695102634062,2.56660933584118,2.56660933584118,clock ,10.0706746056094,2,NaN,p,4.71642411404173,2,NaN
5,928919893,14,182467.656942829,182547.079093668,182468.565312026,182547.987501804,OK,OK,8,5,j,j,0.824959748977562,0.862109933194006,61,121,glass,2,CFS,match,23,76,113,CFS,mismatch,thimble,j,j,q,1,0,182641.552382493,182650.902733147,182653.394854689,182655.203290232,OK,OK,0,0,0.343644639395486,0.343644639395486,3,3,4.00726950432975,2.11802097770131,2.56660933584118,2.56660933584118,needle finger protector,9.334761563543,2,NaN,q,1.7721567855624,2,NaN
5,928919893,15,182472.107205706,182551.429433153,182474.615709285,182555.138031934,OK,OK,0,0,f,f,2.46239463341772,3.68743763124803,150,156,eletric kettle,2,NOT STUDIED,mismatch,14,61,121,CFS,match,glass,f,f,p,0,0,182656.970092286,182658.878317805,182660.987047225,182668.495889776,OK,OK,7,10,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.89258541763411,2,NaN,p,7.41116428279202,2,NaN
5,928919893,16,182477.624297078,182558.079898991,182480.832849677,182561.08842551,OK,OK,0,0,f,f,3.14493452679017,2.90864810239873,111,125,kid toy,2,NOT STUDIED,mismatch,24,70,87,NOT STUDIED,match,TV,f,f,p,0,0,182670.337747717,182672.929254763,182674.937711254,182678.846654259,OK,OK,4,5,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.5801247706695,2,NaN,q,3.8118980077561,2,NaN
5,928919893,17,182484.724766206,182563.605290801,182488.733381166,182568.013922,OK,OK,6,2,NO RESPONSE,NO RESPONSE,NaN,NaN,51,114,boot,2,BINOCULAR,match,22,13,16,BINOCULAR,mismatch,binder,z,z,q,1,1,182681.046482026,182691.988913231,182694.472711999,182697.881268945,OK,OK,2,9,1,1,,,0,0,NaN,NaN,carpet holder ,10.9342982917442,2,NaN,q,3.37181062964373,2,NaN
5,928919893,18,182490.808529417,182570.039047582,182494.817140453,182572.947628071,OK,OK,0,0,f,f,3.91989907508832,2.85279167437693,64,107,watch,2,NOT STUDIED,match,15,150,156,NOT STUDIED,mismatch,eletric kettle,f,f,q,0,0,182699.606404005,182701.397890948,182703.398333453,182707.406944791,OK,OK,4,9,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.78179137798725,2,NaN,q,3.99752004098264,2,NaN
5,928919893,19,182497.750721561,182577.064535077,182498.759098365,182578.072929992,OK,OK,6,10,j,j,0.969412531034322,0.914960286259884,35,38,clock,2,CFS,mismatch,20,66,95,BINOCULAR,match,wallet,j,j,p,1,0,182709.240438303,182714.840508693,182716.732608442,182719.341127476,OK,OK,9,5,0.343644639395486,0.343644639395486,3,3,2.11574566111372,2.94208492191188,2.56660933584118,2.56660933584118,wallet,5.57894425463746,2,NaN,p,2.55859899218194,2,NaN
5,928919893,20,182502.184333155,182583.139962837,182506.492955842,182587.448608162,OK,OK,3,3,NO RESPONSE,NO RESPONSE,NaN,NaN,66,95,wallet,2,BINOCULAR,match,21,22,83,BINOCULAR,mismatch,broom,z,z,q,1,1,182721.241268679,182728.024771217,182730.083543166,182736.492329513,OK,OK,4,7,1,1,,,0,0,NaN,NaN,NO RESPONSE,6.76936954830308,2,NaN,p,6.39069948968245,2,NaN
5,928919893,21,182509.259842413,182591.015523891,182513.168462745,182594.724132633,OK,OK,7,9,NO RESPONSE,NO RESPONSE,NaN,NaN,22,83,broom,2,BINOCULAR,mismatch,13,29,86,CFS,match,candlestick,z,z,p,1,1,182738.417473146,182752.559813315,182755.201944908,182758.710548096,OK,OK,2,3,1,1,,,0,0,NaN,NaN,candle holder ,14.1197443493293,2,NaN,p,3.47101502644364,2,NaN
5,928919893,22,182516.051946025,182596.965937691,182519.860568109,182601.474552952,OK,OK,8,1,NO RESPONSE,NO RESPONSE,NaN,NaN,13,16,binder,2,BINOCULAR,mismatch,16,111,125,NOT STUDIED,mismatch,kid toy,z,z,q,1,1,182760.477312722,182764.360610367,182766.411084596,182769.719646612,OK,OK,10,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,3.86718998549622,2,NaN,q,3.26122244834551,2,NaN
5,928919893,23,182522.519101359,182603.949756985,182523.727500318,182607.358354075,OK,OK,5,4,j,j,1.19154000745039,3.33205431522219,76,113,thimble,2,CFS,mismatch,18,64,107,NOT STUDIED,match,watch,j,j,p,1,0,182771.361399088,182777.761552365,182779.895347904,182782.603865488,OK,OK,4,7,0.343644639395486,0.343644639395486,2,3,3.12708655506024,3.88708741229104,2.56660933584118,2.56660933584118,clock ,6.39031131696538,2,NaN,p,2.63219153397949,2,NaN
5,928919893,24,182530.236274652,182611.316919502,182533.544839385,182614.925503432,OK,OK,0,0,f,f,3.23386260858388,3.57245247295941,70,87,TV,2,NOT STUDIED,match,17,51,114,BINOCULAR,match,boot,f,f,p,0,0,182784.554020003,182789.879052798,182791.821163746,182795.72979585,OK,OK,4,6,0,0,,,0,0,NaN,NaN,NO RESPONSE,5.30900150258094,2,NaN,q,3.8576296469837,2,NaN
5,928919893,25,182803.163615114,182886.611118825,182807.172252712,182890.319707041,OK,OK,6,9,NO RESPONSE,NO RESPONSE,NaN,NaN,81,96,stroller,3,BINOCULAR,match,30,75,101,NOT STUDIED,match,ticket,z,z,p,1,1,182964.47484544,182968.033110894,182970.833614854,182975.24225692,OK,OK,1,8,1,1,,,0,0,NaN,NaN,NO RESPONSE,3.54574250563746,2,NaN,p,4.37067025899887,2,NaN
5,928919893,26,182809.972420719,182892.919888812,182814.481073107,182897.62852472,OK,OK,0,0,f,f,4.44925411065924,4.68894595102756,59,79,keys,3,NOT STUDIED,match,33,4,34,CFS,match,bandana,f,f,p,0,0,182977.192417773,182985.267648126,182987.084741189,182991.293372871,OK,OK,7,8,0,0,,,0,0,NaN,NaN,shirt,8.05115096541704,2,NaN,p,4.16667853924446,2,NaN
5,928919893,27,182817.222945778,182901.47045782,182818.331338339,182902.378834564,OK,OK,2,8,j,j,1.09441471940954,0.834063094051089,56,99,clothes pin,3,CFS,match,27,56,99,CFS,match,clothes pin,j,j,p,1,0,182992.993492221,182995.460034809,182997.493805234,182999.902317204,OK,OK,7,4,0.343644639395486,0.343644639395486,3,3,3.15771185043698,2.77229559331927,2.56660933584118,2.56660933584118,NO RESPONSE,2.45748965122039,2,NaN,q,2.35696377677959,2,NaN
5,928919893,28,182822.639997247,182906.72918069,182824.248436292,182908.537615327,OK,OK,0,0,f,f,1.5731237764121,1.79096837330144,141,155,purse,3,NOT STUDIED,mismatch,25,81,96,BINOCULAR,match,stroller,f,f,p,0,0,183001.877457849,183007.960893558,183010.219711509,183012.928236941,OK,OK,8,8,0,0,,,0,0,NaN,NaN,baby carriage ,6.06077529507456,2,NaN,p,2.67035350282094,2,NaN
5,928919893,29,182828.073684605,182912.196219511,182832.082326127,182915.904794145,OK,OK,6,9,NO RESPONSE,NO RESPONSE,NaN,NaN,146,147,hinge,3,BINOCULAR,mismatch,32,171,173,CFS,mismatch,binky,z,z,q,1,1,183014.570012056,183024.737072127,183026.820840168,183030.029412084,OK,OK,3,8,1,1,,,0,0,NaN,NaN,ballon ,10.1432218579284,2,NaN,p,3.1322241332382,2,NaN
5,928919893,30,182835.132513904,182917.888263298,182838.041027988,182921.096824047,OK,OK,0,0,f,f,2.87178738758666,3.18316742923344,75,101,ticket,3,NOT STUDIED,match,36,30,69,BINOCULAR,mismatch,cane,f,f,q,0,0,183031.921189463,183046.12189077,183048.26400063,183050.472489238,OK,OK,10,2,0,0,,,0,0,NaN,NaN,baby carriage handle ,14.1828194018744,2,NaN,q,2.13587193077547,2,NaN
5,928919893,31,182841.299601746,182924.480421424,182845.208209099,182928.388993461,OK,OK,7,7,NO RESPONSE,NO RESPONSE,NaN,NaN,78,98,sweater,3,BINOCULAR,match,26,59,79,NOT STUDIED,match,keys,z,z,p,1,1,183053.064333445,183057.014310776,183058.90612347,183062.514997474,OK,OK,4,6,1,1,,,0,0,NaN,NaN, ,3.93502483281191,2,NaN,p,3.54899005664629,2,NaN
5,928919893,32,182847.54175634,182930.664174433,182848.950147572,182932.772647284,OK,OK,2,1,j,j,1.38180562504567,2.08650336044957,171,173,binky,3,CFS,mismatch,31,78,98,BINOCULAR,match,sweater,j,j,p,1,0,183064.223167634,183067.19837227,183068.973500721,183069.98220563,OK,OK,0,1,0.343644639395486,0.343644639395486,3,3,4.22766786831044,2.6065751334316,2.56660933584118,2.56660933584118,sweater ,2.95160910583218,2,NaN,p,0.985219553025672,2,NaN
5,928919893,33,182859.742537636,182936.847915066,182861.65104538,182939.256404096,OK,OK,7,0,j,j,1.82837361656129,2.33438818121795,4,34,bandana,3,CFS,match,35,117,135,CFS,mismatch,plane,j,j,q,1,0,183071.948951662,183074.965558573,183076.674002206,183078.082742371,OK,OK,4,2,0.343644639395486,0.343644639395486,3,3,1.79243683847676,3.704985467654,2.56660933584118,2.56660933584118,airplane,3.00129823558382,2,NaN,q,1.3961245509272,2,NaN
5,928919893,34,182867.334704213,182943.248365056,182870.343279933,182945.756914214,OK,OK,0,0,f,f,2.91569497712771,2.40558437505388,105,106,rock,3,NOT STUDIED,mismatch,29,146,147,BINOCULAR,mismatch,hinge,f,f,q,0,0,183080.307890713,183082.166068812,183084.174831374,183090.483605588,OK,OK,2,9,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.84197958439472,2,NaN,p,6.2306379978254,2,NaN
5,928919893,35,182873.718554235,182949.440489738,182875.026964121,182950.948900046,OK,OK,7,8,j,j,1.28353000548668,1.49309529428137,117,135,plane,3,CFS,mismatch,34,105,106,NOT STUDIED,mismatch,rock,j,j,q,1,0,183092.492120335,183094.62526419,183097.609100085,183100.217646587,OK,OK,4,3,0.343644639395486,0.343644639395486,3,3,2.11236600426577,3.1060669680728,2.56660933584118,2.56660933584118,NO RESPONSE,2.12104650889523,2,NaN,q,2.57187172307749,2,NaN
5,928919893,36,182879.06055193,182955.524246308,182883.469234744,182959.732870444,OK,OK,2,4,NO RESPONSE,NO RESPONSE,NaN,NaN,30,69,cane,3,BINOCULAR,mismatch,28,141,155,NOT STUDIED,mismatch,purse,z,z,q,1,1,183101.909431692,183103.434200192,183106.426393573,183109.334943576,OK,OK,2,4,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.51121656235773,2,NaN,q,2.85003281055833,2,NaN
5,928919893,37,183115.543752139,183185.290243945,183119.25229206,183189.198803909,OK,OK,9,7,NO RESPONSE,NO RESPONSE,NaN,NaN,1,104,teapot,4,BINOCULAR,match,43,26,52,NOT STUDIED,match,camera,z,z,p,1,1,183263.32065242,183266.987237085,183269.812740759,183272.521218802,OK,OK,9,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,3.65041422194918,2,NaN,p,2.63812128012069,2,NaN
5,928919893,38,183121.477452174,183192.474028648,183122.685875281,183193.882492624,OK,OK,2,9,j,j,1.10215040456387,1.36542087161797,152,158,key ring,4,CFS,mismatch,44,63,77,BINOCULAR,mismatch,water bottle,j,j,q,1,0,183274.35482365,183292.980723571,183295.422853233,183297.431298254,OK,OK,6,1,0.343644639395486,0.343644639395486,3,3,4.3045475997825,1.66682072591944,2.56660933584118,2.56660933584118,liquid bottle ,18.6146951308183,2,NaN,q,1.95448478366598,2,NaN
5,928919893,39,183126.736122523,183198.074447669,183129.444649464,183200.782925712,OK,OK,0,0,f,f,2.61905704811215,2.66856748561258,50,80,dresser,4,NOT STUDIED,match,40,11,103,CFS,match,bib,f,f,p,0,0,183298.881446731,183343.084225336,183345.034634004,183347.443191553,OK,OK,4,3,0,0,,,0,0,NaN,NaN,baby food thing ,44.1891644868592,2,NaN,p,2.38774503025343,2,NaN
5,928919893,40,183133.844986565,183203.999834287,183134.753388362,183205.108254919,OK,OK,4,9,j,j,0.821875496156281,1.03094998488086,11,103,bib,4,CFS,match,37,1,104,BINOCULAR,match,teapot,j,j,p,1,0,183349.334957763,183351.768144359,183353.668574126,183356.377122499,OK,OK,8,4,0.343644639395486,0.343644639395486,3,3,2.86122018028778,2.23676225114807,2.56660933584118,2.56660933584118,NO RESPONSE,2.42312096923706,2,NaN,p,2.64134679641575,2,NaN
5,928919893,41,183138.345281769,183209.916941295,183142.953935426,183214.025541525,OK,OK,0,5,NO RESPONSE,NO RESPONSE,NaN,NaN,31,47,cell phone,4,BINOCULAR,mismatch,45,25,85,NOT STUDIED,mismatch,calculator,z,z,q,1,1,183358.10193368,183364.377350392,183366.394480703,183369.103004022,OK,OK,2,8,1,1,,,0,0,NaN,NaN,calculator ,6.25542943799519,2,NaN,q,2.67469463846646,2,NaN
5,928919893,42,183145.720732349,183219.600944232,183147.129240093,183221.509413642,OK,OK,7,1,j,j,1.32942282999284,1.84486824163469,72,89,blanket,4,CFS,match,46,24,27,CFS,mismatch,button,j,j,q,1,0,183370.386423854,183371.611484963,183373.536664516,183375.945110382,OK,OK,2,7,0.343644639395486,0.343644639395486,3,3,2.49776656807081,4.0856224147785,2.56660933584118,2.56660933584118,NO RESPONSE,1.21051760995761,2,NaN,q,2.34010452288203,2,NaN
5,928919893,43,183150.896158961,183225.001317554,183153.504685239,183226.60976505,OK,OK,0,0,f,f,2.57766563899349,1.5402105912508,26,52,camera,4,NOT STUDIED,match,48,140,144,NOT STUDIED,mismatch,hammer,f,f,q,0,0,183377.236897057,183378.428358585,183380.345426353,183383.253991448,OK,OK,6,10,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.1756439411547,2,NaN,q,2.83491459896322,2,NaN
5,928919893,44,183156.488222308,183230.076661702,183161.096848496,183233.785263804,OK,OK,0,9,NO RESPONSE,NO RESPONSE,NaN,NaN,63,77,water bottle,4,BINOCULAR,mismatch,38,152,158,CFS,mismatch,key ring,z,z,q,1,1,183384.954106874,183386.178859497,183388.087628941,183390.996193432,OK,OK,3,9,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.20998455156223,2,NaN,q,2.84426666441141,2,NaN
5,928919893,45,183163.238663152,183235.827043989,183164.947162023,183238.135573406,OK,OK,0,0,f,f,1.65848223853391,2.23378231778042,25,85,calculator,4,NOT STUDIED,mismatch,41,31,47,BINOCULAR,mismatch,cell phone,f,f,q,0,0,183392.262949908,183401.038230186,183403.188680327,183405.597160906,OK,OK,2,9,0,0,,,0,0,NaN,NaN,cell phone ,8.76424904874875,2,NaN,q,2.34238315123366,2,NaN
5,928919893,46,183167.672334814,183241.260771794,183168.480720251,183241.969138758,OK,OK,2,6,j,j,0.776607792795403,0.687841499951901,24,27,button,4,CFS,mismatch,42,72,89,CFS,match,blanket,j,j,p,1,0,183406.863968997,183409.988862521,183411.847307753,183414.056102432,OK,OK,8,5,0.343644639395486,0.343644639395486,3,3,2.94215379230415,5.15587947756304,2.56660933584118,2.56660933584118,towel ,3.11470051840297,2,NaN,p,2.19514916880871,2,NaN
5,928919893,47,183173.114304498,183246.469477126,183177.022955015,183250.278062686,OK,OK,7,8,NO RESPONSE,NO RESPONSE,NaN,NaN,116,136,puzzle piece,4,BINOCULAR,match,47,116,136,BINOCULAR,match,puzzle piece,z,z,p,1,1,183415.781239907,183416.80629516,183418.673088823,183420.981618542,OK,OK,4,4,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.01300982385874,2,NaN,p,2.25706664557219,2,NaN
5,928919893,48,183180.048182621,183256.828515786,183181.956639354,183260.037081967,OK,OK,0,0,f,f,1.85594474786194,3.15905604598811,140,144,hammer,4,NOT STUDIED,mismatch,39,50,80,NOT STUDIED,match,dresser,f,f,p,0,0,183422.51505422,183424.548194695,183426.415293523,183429.223851314,OK,OK,8,3,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.02279050927609,2,NaN,p,2.75432740166434,2,NaN
5,928919893,49,183434.349178589,183507.12091913,183437.857776344,183507.829317184,OK,OK,3,3,j,j,3.48394033368095,0.684111902402947,122,32,lure,5,CFS,match,52,20,71,NOT STUDIED,match,briefcase,j,j,p,1,0,183587.884887161,183590.418052689,183593.893557057,183595.902101083,OK,OK,0,1,0.343644639395486,0.343644639395486,3,3,2.64769013846561,1.61999802819629,2.56660933584118,2.56660933584118,NO RESPONSE,2.52323090122081,2,NaN,p,1.92228666949086,2,NaN
5,928919893,50,183441.983069511,183512.512945531,183446.591695095,183516.321566709,OK,OK,0,8,NO RESPONSE,NO RESPONSE,NaN,NaN,169,21,necklace,5,BINOCULAR,mismatch,53,164,54,BINOCULAR,match,monitor,z,z,p,1,1,183597.627213505,183599.735364288,183601.469127287,183604.277659119,OK,OK,6,4,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.09237032284727,2,NaN,p,2.77026089676656,2,NaN
5,928919893,51,183449.800283614,183519.321749627,183452.00875079,183521.830245358,OK,OK,8,2,j,j,2.13605515070958,2.45841661741724,145,15,router,5,CFS,match,55,119,7,CFS,mismatch,pill,j,j,q,1,0,183605.919458381,183608.477670106,183610.96977233,183613.678337305,OK,OK,2,7,0.343644639395486,0.343644639395486,3,3,4.68128312693057,3.71097757803609,2.56660933584118,2.56660933584118,pill,2.54357163596433,2,NaN,q,2.62109540778329,2,NaN
5,928919893,52,183456.117384223,183538.514750564,183457.72581391,183541.823311977,OK,OK,0,0,f,f,1.53859270174871,3.29618636879604,20,71,briefcase,5,NOT STUDIED,match,49,122,32,CFS,match,lure,f,f,p,0,0,183615.420094973,183619.353408948,183621.328853852,183627.337578683,OK,OK,4,3,0,0,,,0,0,NaN,NaN,fish hook ,3.92229964883882,2,NaN,p,5.9011089183623,2,NaN
5,928919893,53,183461.592727104,183544.656861029,183465.201324617,183548.965506958,OK,OK,10,3,NO RESPONSE,NO RESPONSE,NaN,NaN,164,54,monitor,5,BINOCULAR,match,57,166,129,NOT STUDIED,mismatch,nail,z,z,q,1,1,183629.479441635,183634.254446027,183636.45490797,183638.963384082,OK,OK,5,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,4.76609543495579,2,NaN,q,2.44646174201625,2,NaN
5,928919893,54,183467.643169337,183551.598995822,183468.551577171,183552.407364959,OK,OK,4,4,j,j,0.836148541566217,0.795360520714894,134,149,drum,5,CFS,mismatch,56,165,45,NOT STUDIED,mismatch,mouse trap,j,j,q,1,0,183640.738526115,183643.946783207,183645.688558684,183647.797327947,OK,OK,10,3,0.343644639395486,0.343644639395486,3,3,4.74097246543495,3.9647919566611,2.56660933584118,2.56660933584118,NO RESPONSE,3.19448239306803,2,NaN,q,2.004318497231,2,NaN
5,928919893,55,183472.351839957,183556.482718465,183473.660266143,183557.391085851,OK,OK,0,7,j,j,1.2072410818364,0.831340451637516,119,7,pill,5,CFS,mismatch,58,127,138,BINOCULAR,match,can opener,j,j,p,1,0,183649.447445455,183655.639247464,183659.131462578,183663.140098365,OK,OK,6,7,0.343644639395486,0.343644639395486,3,3,3.73206863889798,2.65955602457652,2.56660933584118,2.56660933584118,boilin pan ,6.18084744809312,2,NaN,p,3.96848103718366,2,NaN
5,928919893,56,183477.877222108,183560.891307406,183480.385741081,183562.099755264,OK,OK,0,0,f,f,2.46545172017068,1.19055931284674,165,45,mouse trap,5,NOT STUDIED,mismatch,54,134,149,CFS,mismatch,drum,f,f,q,0,0,183665.106899635,183667.865117215,183669.690563237,183672.199069834,OK,OK,3,9,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.74467228382127,2,NaN,q,2.43276552253519,2,NaN
5,928919893,57,183482.902556265,183564.608203002,183485.211078438,183566.116645306,OK,OK,0,0,f,f,2.27182022831403,1.41738319653086,166,129,nail,5,NOT STUDIED,mismatch,59,43,44,NOT STUDIED,match,crayon,f,f,p,0,0,183673.724158592,183675.490635257,183677.52447571,183680.232917834,OK,OK,5,8,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.75096182929701,2,NaN,q,2.69437553992611,2,NaN
5,928919893,58,183488.861333286,183569.441902674,183492.569907315,183573.05048751,OK,OK,9,10,NO RESPONSE,NO RESPONSE,NaN,NaN,127,138,can opener,5,BINOCULAR,match,60,151,97,BINOCULAR,mismatch,key,z,z,q,1,1,183681.908086671,183688.283185902,183690.283643801,183692.892172494,OK,OK,2,8,1,1,,,0,0,NaN,NaN,key ,6.36628414847655,2,NaN,q,2.5505801764084,2,NaN
5,928919893,59,183495.93680602,183575.834012384,183497.745234319,183578.34253679,OK,OK,0,0,f,f,1.78084298080648,2.45486027895822,43,44,crayon,5,NOT STUDIED,match,50,169,21,BINOCULAR,mismatch,necklace,f,f,q,0,0,183694.608922298,183697.983847667,183700.092671564,183702.10114677,OK,OK,9,5,0,0,,,0,0,NaN,NaN,tie ,3.36087206657976,2,NaN,q,1.95699039951433,2,NaN
