subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
0,891538868,11,1528365.8917484,1528416.17883535,1528369.90873956,1528418.49569267,OK,OK,7,2,Return,Return,4.00576584413648,2.305721050594,53,23,make up,1,CFS,mismatch,9,88,40,BINOCULAR,match,sponge,q,1,0,1528478.57517391,1528478.59185507,1528479.82526522,1528481.83373438,OK,OK,1,0,0.727495707309101,1,2@,2@,3.3979681716331,2.13329216888505,2.15022107250873,2,NO RESPONSE,0.00559590547345579,NaN,NaN,q,2.00441357842647,2,NaN
0,891538868,12,1528371.54217711,1528420.12079537,1528376.25088214,1528424.82950704,OK,OK,3,7,NO RESPONSE,NO RESPONSE,NaN,NaN,27,24,candle,1,BINOCULAR,match,4,64,107,NOT STUDIED,mismatch,wardrobe,p,1,1,1528483.125512,1528483.14219347,1528484.37558732,1528486.58410309,OK,OK,8,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00568283698521554,NaN,NaN,p,2.20443543186411,2,NaN
0,891538868,13,1528488.3342439,1528537.14620711,1528493.04291814,1528541.88823281,OK,OK,2,0,NO RESPONSE,NO RESPONSE,NaN,NaN,46,36,dice,2,BINOCULAR,match,19,72,89,BINOCULAR,mismatch,toothbrush,p,1,1,1528586.24155694,1528586.25821456,1528587.49162953,1528590.10014464,OK,OK,8,7,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00562880653887987,NaN,NaN,p,2.60445710457861,2,NaN
0,891538868,14,1528494.41801526,1528543.26302175,1528498.03494521,1528545.28013546,OK,OK,1,1,Return,Return,3.60563973360695,2.00587269756943,8,153,belt,2,CFS,match,18,2,187,NOT STUDIED,match,balloon,q,1,0,1528591.38365714,1528591.4002221,1528592.63367782,1528595.14217114,OK,OK,7,5,0.8290291181804,0.569782824730923,2@,2@,3.50621888462834,1.91370205772598,2.08679317431534,2.27573621883486,NO RESPONSE,0.00561311049386859,NaN,NaN,q,2.5046140034683,2,NaN
0,891538868,15,1528499.66008775,1528546.9135884,1528499.77673819,1528547.03030253,OK,OK,0,0,Return,Return,0.105463455896825,0.105235562892631,48,65,dress,2,NOT STUDIED,mismatch,23,38,35,NOT STUDIED,mismatch,mouse,p,0,0,1528596.43394393,1528596.45065829,1528597.68407598,1528600.59261572,OK,OK,7,10,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00560526270419359,NaN,NaN,p,2.90448264055885,2,NaN
0,891538868,16,1528501.41021468,1528548.65542908,1528506.11889345,1528553.36409336,OK,OK,7,2,NO RESPONSE,NO RESPONSE,NaN,NaN,18,39,necklace,2,BINOCULAR,match,14,8,153,CFS,match,belt,q,1,1,1528601.86770856,1528601.88437795,1528603.11778175,1528605.42626227,OK,OK,1,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00550565379671752,NaN,NaN,q,2.30442794621922,2,NaN
0,891538868,17,1528507.49398483,1528554.73919017,1528509.4108235,1528557.55607195,OK,OK,2,7,Return,Return,1.9056969631929,2.80567607562989,54,164,coffee pot,2,CFS,mismatch,13,46,36,BINOCULAR,match,dice,q,1,0,1528606.70975153,1528606.72638259,1528607.95977884,1528610.36833609,OK,OK,3,4,1,0.472366552741015,2@,2@,1.69065705038617,2.13104941846911,2,2.3784840742878,NO RESPONSE,0.00557387084700167,NaN,NaN,q,2.4048041056376,2,NaN
0,891538868,18,1528511.04424535,1528559.18951825,1528511.1609465,1528559.29791232,OK,OK,0,0,Return,Return,0.105254277354106,0.105118748731911,2,187,balloon,2,NOT STUDIED,match,22,94,92,CFS,mismatch,shoe,p,0,0,1528611.67677254,1528611.69345038,1528612.92685992,1528615.73541107,OK,OK,5,9,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00558534101583064,NaN,NaN,p,2.80452936631627,2,NaN
0,891538868,19,1528512.78604196,1528560.93132904,1528517.49474548,1528565.63996012,OK,OK,2,2,NO RESPONSE,NO RESPONSE,NaN,NaN,72,89,toothbrush,2,BINOCULAR,mismatch,20,32,122,CFS,match,office chair,q,1,1,1528617.00218747,1528617.01883513,1528618.25224678,1528620.96080572,OK,OK,7,8,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00557085243053734,NaN,NaN,q,2.70444237464108,2,NaN
0,891538868,20,1528518.86982509,1528567.01512878,1528521.38668857,1528571.03207074,OK,OK,0,6,Return,Return,2.5056592929177,4.00580206559971,32,122,office chair,2,CFS,match,17,54,164,CFS,mismatch,coffee pot,p,1,0,1528622.23558041,1528622.25257278,1528623.48598473,1528626.19452284,OK,OK,6,8,0.8290291181804,0.391605626676799,2@,2@,2.49516300133651,3.45376655135186,2.08679317431534,2.4871771380933,NO RESPONSE,0.00558896316215396,NaN,NaN,p,2.70445988141,2,NaN
0,891538868,21,1528523.02013789,1528572.66554089,1528527.72884111,1528577.37420969,OK,OK,0,10,NO RESPONSE,NO RESPONSE,NaN,NaN,1,104,backpack,2,BINOCULAR,mismatch,24,3,6,NOT STUDIED,match,bandana,q,1,1,1528627.47795173,1528627.49463953,1528628.72804183,1528630.93654462,OK,OK,6,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00554398819804192,NaN,NaN,q,2.20445082616061,2,NaN
0,891538868,22,1528529.10392706,1528578.74929595,1528532.0208252,1528581.06616957,OK,OK,8,4,Return,Return,2.90569967986085,2.30560182174668,94,92,shoe,2,CFS,mismatch,16,18,39,BINOCULAR,match,necklace,q,1,0,1528632.22831711,1528632.24499133,1528633.47838005,1528635.58687463,OK,OK,4,1,0.687289278790972,0.472366552741015,2@,2@,2.18115611834133,1.87672107210715,2.17860838536917,2.3784840742878,NO RESPONSE,0.00567015935666859,NaN,NaN,q,2.10437953029759,2,NaN
0,891538868,23,1528533.65426758,1528582.69962432,1528533.77096933,1528582.80797553,OK,OK,0,0,Return,Return,0.105241297977045,0.105102449189872,38,35,mouse,2,NOT STUDIED,mismatch,15,48,65,NOT STUDIED,mismatch,dress,p,0,0,1528636.86198527,1528636.87865225,1528638.11206662,1528640.72060497,OK,OK,9,7,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00554851582273841,NaN,NaN,p,2.60448849643581,2,NaN
0,891538868,24,1528535.40439661,1528584.44971986,1528535.5211038,1528584.56641165,OK,OK,0,0,Return,Return,0.105416367994621,0.105268162209541,3,6,bandana,2,NOT STUDIED,match,21,1,104,BINOCULAR,mismatch,backpack,p,0,0,1528641.98738408,1528642.00405136,1528643.23748626,1528645.44592657,OK,OK,7,2,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00576976826414466,NaN,NaN,p,2.20442124526016,2,NaN
0,891538868,25,1528647.20440344,1528697.40817753,1528651.91309036,1528702.11683969,OK,OK,1,2,NO RESPONSE,NO RESPONSE,NaN,NaN,85,25,steering wheel,3,BINOCULAR,match,34,95,66,CFS,match,truck,q,1,1,1528748.77034058,1528748.78702265,1528750.02041469,1528752.72891476,OK,OK,10,8,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00561492191627622,NaN,NaN,q,2.70445837220177,2,NaN
0,891538868,26,1528653.28819593,1528703.49194345,1528653.39622024,1528703.59996324,OK,OK,0,0,Return,Return,0.105183343635872,0.105166138615459,78,98,glasses,3,NOT STUDIED,match,32,71,20,CFS,mismatch,blanket,p,0,0,1528754.02041348,1528754.03739106,1528755.27081961,1528758.17931136,OK,OK,1,10,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00556119321845472,NaN,NaN,p,2.90445275814272,2,NaN
0,891538868,27,1528655.03000551,1528705.23373312,1528655.14666259,1528705.34176407,OK,OK,0,0,Return,Return,0.105251258937642,0.105178514029831,52,26,floss,3,NOT STUDIED,match,25,85,25,BINOCULAR,match,steering wheel,q,0,0,1528759.45445581,1528759.47111524,1528760.70453957,1528763.1130781,OK,OK,5,4,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00571181392297149,NaN,NaN,q,2.40452761552297,2,NaN
0,891538868,28,1528656.78013636,1528706.97555206,1528656.8885259,1528707.08353985,OK,OK,0,0,Return,Return,0.105120861902833,0.105183947365731,69,30,TV,3,NOT STUDIED,mismatch,36,83,22,NOT STUDIED,mismatch,oven,p,0,0,1528764.41315525,1528764.42982163,1528765.66326226,1528767.87174513,OK,OK,3,2,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00558443530462682,NaN,NaN,p,2.20446048513986,2,NaN
0,891538868,29,1528658.52191727,1528708.71734535,1528663.23061868,1528713.42601566,OK,OK,3,10,NO RESPONSE,NO RESPONSE,NaN,NaN,102,110,rug,3,BINOCULAR,match,26,78,98,NOT STUDIED,match,glasses,q,1,1,1528769.16320521,1528769.18019939,1528770.41360379,1528772.72210605,OK,OK,2,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.0055802094284445,NaN,NaN,q,2.30438629165292,2,NaN
0,891538868,30,1528664.60570674,1528714.80111822,1528667.72260349,1528719.21814614,OK,OK,3,10,Return,Return,3.10570191359147,4.40576457651332,20,71,broach,3,CFS,mismatch,27,52,26,NOT STUDIED,match,floss,q,1,0,1528774.01388668,1528774.03055215,1528775.26396622,1528777.47246117,OK,OK,2,2,0.391605626676799,0.391605626676799,2@,2@,2.77279296372667,3.51122519187565,2.4871771380933,2.4871771380933,NO RESPONSE,0.00557175790891051,NaN,NaN,q,2.20436419663019,2,NaN
0,891538868,31,1528669.35608782,1528720.8516018,1528672.27294309,1528724.06847566,OK,OK,8,2,Return,Return,2.90559644880705,3.20564764179289,51,114,deoderant,3,CFS,match,33,21,169,BINOCULAR,mismatch,broom,p,1,0,1528778.74757603,1528778.76422943,1528779.99764953,1528782.80619344,OK,OK,4,9,0.472366552741015,0.472366552741015,2@,2@,2.15327345198633,2.98678133560258,2.3784840742878,2.3784840742878,NO RESPONSE,0.00552134984172881,NaN,NaN,p,2.80449103191495,2,NaN
0,891538868,32,1528673.89806904,1528725.69359346,1528676.61495739,1528730.40227978,OK,OK,7,6,Return,NO RESPONSE,2.70560236484744,NaN,71,20,blanket,3,CFS,mismatch,30,20,71,CFS,mismatch,broach,p,1,0,1528784.08962142,1528784.10628961,1528785.3397734,1528788.24827752,OK,OK,7,10,0.391605626676799,0.569782824730923,2@,,2.06764647313816,5.66410200805471,2.4871771380933,2.27573621883486,NO RESPONSE,0.00557538028806448,NaN,NaN,p,2.90443162876181,2,NaN
0,891538868,33,1528678.24007186,1528731.76904748,1528682.94876029,1528736.4777513,OK,OK,7,1,NO RESPONSE,NO RESPONSE,NaN,NaN,21,169,broom,3,BINOCULAR,mismatch,28,69,30,NOT STUDIED,mismatch,TV,p,1,1,1528789.53170792,1528789.5483924,1528790.78178594,1528793.39031252,OK,OK,4,7,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00559560372494161,NaN,NaN,p,2.60448336508125,2,NaN
0,891538868,34,1528684.32387371,1528737.85284842,1528687.94080003,1528739.26962914,OK,OK,2,5,Return,Return,3.6059189401567,1.40553940017708,95,66,truck,3,CFS,match,29,102,110,BINOCULAR,match,rug,q,1,0,1528794.67379242,1528794.69044612,1528795.92382457,1528798.53236232,OK,OK,1,7,0.32465246735835,0.472366552741015,2@,2@,3.3747332935579,0.918535282464704,2.60215941258796,2.3784840742878,NO RESPONSE,0.00572539702989161,NaN,NaN,q,2.60447461134754,2,NaN
0,891538868,35,1528689.57425328,1528740.89473365,1528694.28293507,1528745.60341453,OK,OK,0,8,NO RESPONSE,NO RESPONSE,NaN,NaN,29,86,cane,3,BINOCULAR,mismatch,31,51,114,CFS,match,deoderant,q,1,1,1528799.83249471,1528799.84917708,1528801.08255493,1528803.99110674,OK,OK,4,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00558171886950731,NaN,NaN,q,2.90450497716665,2,NaN
0,891538868,36,1528695.65802434,1528746.97853489,1528695.77473122,1528747.0952291,OK,OK,0,0,Return,Return,0.105281141586602,0.105253069894388,83,22,oven,3,NOT STUDIED,mismatch,35,29,86,BINOCULAR,mismatch,cane,p,0,0,1528805.29922233,1528805.31625182,1528806.54964597,1528808.75814876,OK,OK,3,2,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00559198157861829,NaN,NaN,p,2.20447497372516,2,NaN
0,891538868,37,1528810.51659061,1528859.29524582,1528810.63329598,1528859.41186305,OK,OK,0,0,Return,Return,0.105295630171895,0.105497262673453,34,4,clock,4,NOT STUDIED,match,37,34,4,NOT STUDIED,match,clock,q,0,0,1528911.24912329,1528911.26580234,1528912.49919709,1528914.90774951,OK,OK,6,4,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00552527373656631,NaN,NaN,q,2.40454663173296,2,NaN
0,891538868,38,1528812.25007803,1528861.03705178,1528816.95873778,1528865.74576134,OK,OK,8,8,NO RESPONSE,NO RESPONSE,NaN,NaN,35,38,table,4,BINOCULAR,match,39,104,1,CFS,match,rock,q,1,1,1528916.20782606,1528916.2245036,1528917.45791223,1528919.66642107,OK,OK,5,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00564571004360914,NaN,NaN,q,2.20440434198827,2,NaN
0,891538868,39,1528818.33384516,1528867.12081077,1528821.55075917,1528870.23772773,OK,OK,0,6,Return,Return,3.20588730694726,3.10574115347117,104,1,rock,4,CFS,match,42,22,83,CFS,match,bucket,q,1,0,1528920.95820804,1528920.97486144,1528922.20827158,1528925.11680377,OK,OK,2,10,0.391605626676799,0.269146348729184,2@,2@,3.17724413761255,2.57228785147816,2.4871771380933,2.72379480481155,NO RESPONSE,0.00592642603442073,NaN,NaN,q,2.90447630174458,2,NaN
0,891538868,40,1528823.1758827,1528871.87117072,1528825.59271292,1528876.5798673,OK,OK,9,5,Return,NO RESPONSE,2.40550468792208,NaN,47,31,door,4,CFS,mismatch,46,84,178,BINOCULAR,match,foot stool,q,1,0,1528926.41694522,1528926.43359801,1528927.66696408,1528930.17554916,OK,OK,9,6,0.472366552741015,0.32465246735835,2@,,1.5881082303603,5.72134718159533,2.3784840742878,2.60215941258796,NO RESPONSE,0.00568736460991204,NaN,NaN,q,2.50468825758435,2,NaN
0,891538868,41,1528827.2261716,1528877.94662232,1528829.64301841,1528881.06359999,OK,OK,7,5,Return,Return,2.40556626440957,3.10570372454822,24,27,calculator,4,CFS,mismatch,40,47,31,CFS,mismatch,door,p,1,0,1528931.45063867,1528931.46728935,1528932.70071549,1528935.20924564,OK,OK,8,5,0.391605626676799,0.269146348729184,2@,2@,1.81101444043737,2.59146833588037,2.4871771380933,2.72379480481155,NO RESPONSE,0.00552165159024298,NaN,NaN,p,2.50442776526324,2,NaN
0,891538868,42,1528831.2678081,1528882.69697624,1528834.18502257,1528886.11389761,OK,OK,0,1,Return,Return,2.90594900399446,3.4056308590807,22,83,bucket,4,CFS,match,48,57,90,NOT STUDIED,mismatch,cd,p,1,0,1528936.49266879,1528936.50935086,1528937.74274168,1528940.6513098,OK,OK,1,10,0.32465246735835,0.32465246735835,2@,2@,2.85818206138746,3.29247484612458,2.60215941258796,2.60215941258796,NO RESPONSE,0.00557115417905152,NaN,NaN,p,2.90459492686205,2,NaN
0,891538868,43,1528835.81014248,1528887.7390145,1528840.51880253,1528892.44771953,OK,OK,9,3,NO RESPONSE,NO RESPONSE,NaN,NaN,93,190,skirt,4,BINOCULAR,mismatch,43,93,190,BINOCULAR,mismatch,skirt,p,1,1,1528941.934742,1528941.95140596,1528943.18481882,1528945.19329976,OK,OK,9,0,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00559650920331478,NaN,NaN,p,2.00445312005468,2,NaN
0,891538868,44,1528841.89396274,1528893.82280608,1528842.00195747,1528893.93082979,OK,OK,0,0,Return,Return,0.10515195177868,0.105119654443115,56,99,computer drive,4,NOT STUDIED,match,41,24,27,CFS,mismatch,calculator,p,0,0,1528946.50174195,1528946.51839746,1528947.75184141,1528950.16033587,OK,OK,5,4,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00561280874535441,NaN,NaN,p,2.40444762655534,2,NaN
0,891538868,45,1528843.64408272,1528895.55630406,1528843.76074282,1528895.67295661,OK,OK,0,0,Return,Return,0.105407614726573,0.105432667769492,68,73,umbrella,4,NOT STUDIED,mismatch,47,106,105,BINOCULAR,mismatch,ring,p,0,0,1528951.45209538,1528951.46876779,1528952.70219453,1528955.0106986,OK,OK,2,3,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00562156247906387,NaN,NaN,p,2.30439655436203,2,NaN
0,891538868,46,1528845.39419003,1528897.29806143,1528850.10289355,1528902.01511459,OK,OK,4,1,NO RESPONSE,NO RESPONSE,NaN,NaN,84,178,foot stool,4,BINOCULAR,match,44,56,99,NOT STUDIED,match,computer drive,q,1,1,1528956.28547751,1528956.30247803,1528957.53588726,1528959.84441004,OK,OK,9,3,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.0056067721452564,NaN,NaN,q,2.30450099287555,2,NaN
0,891538868,47,1528851.47799127,1528903.38186388,1528856.18668302,1528908.0905499,OK,OK,7,7,NO RESPONSE,NO RESPONSE,NaN,NaN,106,105,ring,4,BINOCULAR,mismatch,38,35,38,BINOCULAR,match,table,q,1,1,1528961.14449142,1528961.16116685,1528962.39461201,1528964.90311075,OK,OK,7,5,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00567136681638658,NaN,NaN,q,2.50446338276379,2,NaN
0,891538868,48,1528857.56176625,1528909.46563494,1528857.67850845,1528909.58232945,OK,OK,0,0,Return,Return,0.105242807185277,0.105365356197581,57,90,cd,4,NOT STUDIED,mismatch,45,68,73,NOT STUDIED,mismatch,umbrella,p,0,0,1528966.18653149,1528966.20319636,1528967.43662129,1528970.14514944,OK,OK,10,8,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00563605083152652,NaN,NaN,p,2.70448734937236,2,NaN
0,891538868,49,1528971.903642,1529021.7490596,1528972.02029878,1529021.85731422,OK,OK,0,0,Return,Return,0.105403690598905,0.104965109843761,97,151,scarf,5,NOT STUDIED,match,56,25,85,CFS,match,camera,q,0,0,1529071.87779109,1529071.89445233,1529073.12788511,1529075.83638972,OK,OK,4,8,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00560858310200274,NaN,NaN,q,2.70455798110925,2,NaN
0,891538868,50,1528973.63709863,1529023.48246642,1528978.34576925,1529028.19115968,OK,OK,8,4,NO RESPONSE,NO RESPONSE,NaN,NaN,4,34,basket,5,BINOCULAR,mismatch,53,45,165,CFS,mismatch,desk,p,1,1,1529077.11113482,1529077.12815194,1529078.36157627,1529080.97012821,OK,OK,3,7,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00563756003975868,NaN,NaN,p,2.60451204050332,2,NaN
0,891538868,51,1528979.72087844,1529029.56626103,1528984.42955661,1529034.27460626,OK,OK,0,5,NO RESPONSE,NO RESPONSE,NaN,NaN,13,16,binoculars,5,BINOCULAR,match,60,39,18,CFS,mismatch,cookie cutter,p,1,1,1529082.24521078,1529082.26187896,1529083.49530027,1529086.30385595,OK,OK,9,9,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00570698454976082,NaN,NaN,p,2.80455532483757,2,NaN
0,891538868,52,1528985.80467395,1529035.65008521,1528985.92133616,1529035.76677942,OK,OK,0,0,Return,Return,0.105240392498672,0.105560046387836,74,58,ticket,5,NOT STUDIED,mismatch,52,74,58,NOT STUDIED,mismatch,ticket,p,0,0,1529087.5872616,1529087.60395634,1529088.83737705,1529090.84590448,OK,OK,3,0,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00558805745095015,NaN,NaN,p,2.00448602135293,2,NaN
0,891538868,53,1528987.53812062,1529037.40022874,1528991.85511286,1529040.21707429,OK,OK,5,9,Return,Return,4.30565102258697,2.80549345933832,45,165,desk,5,CFS,mismatch,51,13,16,BINOCULAR,match,binoculars,q,1,0,1529092.1292742,1529092.14596171,1529093.37938543,1529095.48790235,OK,OK,5,1,0.391605626676799,0.391605626676799,2@,2@,3.85788927133242,1.98892392007098,2.4871771380933,2.4871771380933,NO RESPONSE,0.00564721901901066,NaN,NaN,q,2.10443839011714,2,NaN
0,891538868,54,1528993.4885652,1529041.85056889,1528993.60528959,1529041.96722114,OK,OK,0,0,Return,Return,0.105204472783953,0.105509638320655,107,64,ribbon,5,NOT STUDIED,match,54,107,64,NOT STUDIED,match,ribbon,q,0,0,1529096.77095423,1529096.78795415,1529098.02137214,1529100.8299248,OK,OK,2,9,0,0,2@,2@,0,0,NaN,NaN,NO RESPONSE,0.00564540829509497,NaN,NaN,q,2.80445963982493,2,NaN
0,891538868,55,1528995.22202968,1529043.59233138,1528999.93071147,1529048.3093604,OK,OK,2,1,NO RESPONSE,NO RESPONSE,NaN,NaN,10,12,bench,5,BINOCULAR,match,55,10,12,BINOCULAR,match,bench,q,1,1,1529102.11335791,1529102.13002308,1529103.36343715,1529105.87194948,OK,OK,5,5,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.00557115417905152,NaN,NaN,q,2.50442535034381,2,NaN
0,891538868,56,1529001.30581251,1529049.67613534,1529003.32264913,1529051.89292077,OK,OK,3,0,Return,Return,2.00566231156699,2.20551573554985,25,85,camera,5,CFS,match,57,92,94,CFS,match,sled,q,1,0,1529107.15538742,1529107.17205983,1529108.40547601,1529110.4139651,OK,OK,10,0,0.472366552741015,0.32465246735835,2@,2@,1.7298602457133,2.10186093291203,2.3784840742878,2.60215941258796,NO RESPONSE,0.0055159165058285,NaN,NaN,q,2.00444164988585,2,NaN
