subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
6,894452856,17,197466.09754776,197563.410802653,197470.806144484,197568.119382473,OK,OK,10,10,NO RESPONSE,NO RESPONSE,NaN,NaN,3,6,bandana,2,BINOCULAR,mismatch,21,187,2,CFS,mismatch,vinyl,p,1,1,197706.876367462,197712.793007616,197714.018082097,197719.626988521,OK,OK,4,5,1,1,,,0,0,NaN,NaN,shirt,5.90046786944731,2,NaN,p,5.52655264741043,2,NaN
6,894452856,18,197472.981230889,197571.186210831,197477.689805879,197572.794634896,OK,SPACE,0,0,NO RESPONSE,space,NaN,1.59604846526054,116,136,plane,2,NOT STUDIED,mismatch,15,58,74,CFS,match,keys,q,0,0,197721.727101413,197728.76881454,197729.985539514,197736.594532266,OK,OK,7,6,0,0,,,0,0,NaN,NaN,pillow,7.01711285312194,2,NaN,p,6.51842168017174,2,NaN
6,894452856,19,197480.3899559,197583.953465705,197485.098486518,197588.662085068,OK,OK,6,6,NO RESPONSE,NO RESPONSE,NaN,NaN,102,110,rug,2,BINOCULAR,mismatch,23,128,143,CFS,mismatch,knot,p,1,1,197738.977988101,197743.169528418,197744.403002816,197749.011870602,OK,OK,9,7,1,1,,,0,0,NaN,NaN,chair,4.18164895303198,2,NaN,q,4.57253485627007,2,NaN
6,894452856,20,197488.940381963,197591.987230485,197492.048924655,197594.595711297,OK,OK,3,1,Return,Return,3.0449278424494,2.55418652598746,23,53,button,2,CFS,match,24,22,83,BINOCULAR,match,bucket,q,0,1,197751.136953838,197758.811998587,197760.028748917,197763.537561464,OK,OK,5,3,0.5,0.5,3#,3#,1.6308157782396,1.95093855480569,2.34671662001737,2.34671662001737,axe,7.66210589546245,2,NaN,p,3.45027996704448,2,NaN
6,894452856,21,197501.966051997,197605.212896897,197506.674639061,197608.22133696,OK,OK,4,5,NO RESPONSE,Return,NaN,2.983952379931,187,2,vinyl,2,CFS,mismatch,13,159,162,NOT STUDIED,mismatch,maskera,p,0,1,197766.854402953,197771.245946892,197772.471055785,197776.879890971,OK,OK,2,0,0.5,0.5,,1!,2.00024659017214,5.75650800874786,2.34671662001737,2.34671662001737,NO RESPONSE,4.37623193042236,2,NaN,p,4.38336829777109,2,NaN
6,894452856,22,197510.891478135,197615.171431288,197515.600036222,197619.880290622,OK,OK,7,6,NO RESPONSE,NO RESPONSE,NaN,NaN,5,49,tub,2,BINOCULAR,match,17,3,6,BINOCULAR,mismatch,bandana,p,1,1,197779.221659337,197785.921703105,197787.14676823,197791.455649901,OK,OK,9,4,1,1,,,0,0,NaN,NaN,ball,6.68839925262728,2,NaN,q,4.28314040007535,2,NaN
6,894452856,23,197518.550199675,197623.105490674,197523.258771345,197627.813985372,OK,OK,9,10,NO RESPONSE,NO RESPONSE,NaN,NaN,128,143,knot,2,CFS,mismatch,22,5,49,BINOCULAR,match,tub,q,0,1,197793.655417174,197801.172457884,197802.397561344,197806.806405585,OK,OK,3,0,0.5,0.5,,,2.00135615920218,1.661722916544,2.34671662001737,2.34671662001737,NO RESPONSE,7.50204836262856,2,NaN,p,4.35176658447017,2,NaN
6,894452856,24,197524.683861523,197630.730844369,197529.392431684,197635.439441696,OK,OK,8,4,NO RESPONSE,NO RESPONSE,NaN,NaN,22,83,bucket,2,BINOCULAR,match,20,23,53,CFS,match,button,q,1,1,197809.014871004,197815.039847686,197816.27330337,197822.78223545,OK,OK,3,8,1,1,,,0,0,NaN,NaN,boat,6.01406294805929,2,NaN,q,6.45940130823874,2,NaN
6,894452856,25,197830.090927861,197929.504273308,197834.799491079,197934.212789739,OK,OK,5,6,NO RESPONSE,NO RESPONSE,NaN,NaN,117,135,pillow,3,BINOCULAR,mismatch,33,139,14,NOT STUDIED,mismatch,hammer,p,1,1,198023.109012675,198032.88416277,198034.100979809,198038.309744966,OK,OK,3,5,1,1,,,0,0,NaN,NaN,paper clip,9.75162863841979,2,NaN,p,4.17550718554412,2,NaN
6,894452856,26,197838.091328115,197938.063039823,197839.999778441,197940.971556255,SPACE,SPACE,0,0,space,space,1.80105617755908,2.87316904574982,146,147,hole punch,3,NOT STUDIED,mismatch,28,176,154,BINOCULAR,match,paper towel,q,0,0,198040.176507219,198045.001420512,198046.218148505,198049.726981276,OK,OK,2,6,0,0,,,0,0,NaN,NaN,paperclip,4.80372967408039,2,NaN,q,3.48992299774545,2,NaN
6,894452856,27,197845.791725352,197944.380035558,197848.80020375,197945.788430343,OK,OK,8,4,Return,Return,2.96399518245016,1.34797020125552,119,7,piggy bank,3,CFS,mismatch,29,57,90,NOT STUDIED,match,cd,q,0,1,198051.585426018,198058.902116279,198060.135514913,198063.744337723,OK,OK,9,0,0.5,0.5,2@,3#,2.8499426177988,1.85951534181233,2.34671662001737,2.34671662001737,comb,7.30626522464445,2,NaN,p,3.50802622485207,2,NaN
6,894452856,28,197858.258973585,197952.288771133,197862.967606531,197956.99731292,OK,OK,9,7,NO RESPONSE,NO RESPONSE,NaN,NaN,176,154,paper towel,3,BINOCULAR,match,36,63,77,CFS,match,watch,q,1,1,198065.95278654,198075.402950596,198076.619996438,198082.328595275,OK,OK,6,6,1,1,,,0,0,NaN,NaN,flashlight,9.4262637757347,2,NaN,q,5.6948033288063,2,NaN
6,894452856,29,197865.559375953,197959.139091548,197870.268017049,197961.247567834,OK,SPACE,0,0,NO RESPONSE,space,NaN,2.02035956521286,57,90,cd,3,NOT STUDIED,match,35,142,9,BINOCULAR,mismatch,high heel,p,0,0,198084.72872658,198087.545227279,198088.761949235,198094.070893993,OK,OK,1,10,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.80184099078178,2,NaN,p,5.27246512865531,2,NaN
6,894452856,30,197872.576409117,197967.381191648,197873.784817184,197972.089778109,SPACE,OK,0,0,space,NO RESPONSE,1.17037812905619,NaN,26,52,brush,3,NOT STUDIED,match,25,117,135,BINOCULAR,mismatch,pillow,p,0,0,198095.96262357,198099.470820341,198100.687565539,198105.29643725,OK,OK,2,9,0,0,,,0,0,NaN,NaN,plane,3.49548430525465,2,NaN,p,4.57842518165126,2,NaN
6,894452856,31,197877.318332936,197974.081527911,197880.126800769,197975.789960125,OK,OK,9,0,Return,Return,2.72422114832443,1.6453766952618,167,126,nail polish,3,CFS,match,27,119,7,CFS,mismatch,piggy bank,p,0,1,198107.121499657,198109.421318547,198110.646399971,198113.955154261,OK,OK,4,9,0.5,0.5,3#,3#,2.52650194861849,1.62907960463257,2.34671662001737,2.34671662001737,NO RESPONSE,2.28824047886883,2,NaN,p,3.25923559188959,2,NaN
6,894452856,32,197886.627134013,197984.1570357,197891.335679724,197988.865584127,OK,OK,5,7,NO RESPONSE,NO RESPONSE,NaN,NaN,29,86,cane,3,BINOCULAR,match,32,29,86,BINOCULAR,match,cane,q,1,1,198115.780283982,198122.605310167,198123.830379216,198127.239208365,OK,OK,2,7,1,1,,,0,0,NaN,NaN,candlestick,6.81295485209557,2,NaN,q,3.30675060141948,2,NaN
6,894452856,33,197899.402761637,197992.140749617,197902.111250298,197993.949180625,SPACE,SPACE,0,0,space,space,2.63891919140588,1.70540042078937,139,14,hammer,3,NOT STUDIED,mismatch,30,26,52,NOT STUDIED,match,brush,q,0,0,198129.322648201,198132.072476599,198133.297543233,198136.706341593,OK,OK,4,4,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.73427400246146,2,NaN,q,3.31922641559504,2,NaN
6,894452856,34,197904.944705076,197998.466064373,197909.653294254,198003.174637552,OK,OK,8,6,NO RESPONSE,NO RESPONSE,NaN,NaN,168,17,necklace,3,CFS,mismatch,31,167,126,CFS,match,nail polish,q,0,1,198138.52310128,198149.865037777,198151.090085092,198156.498999363,OK,OK,8,8,0.5,0.5,,,4.90005776152428,2.03296907596243,2.34671662001737,2.34671662001737,vaccum,11.3250762929092,2,NaN,q,5.30184280191315,2,NaN
6,894452856,35,197912.061730996,198005.624758142,197916.770314137,198010.333359997,OK,OK,0,5,NO RESPONSE,NO RESPONSE,NaN,NaN,142,9,high heel,3,BINOCULAR,mismatch,34,168,17,CFS,mismatch,necklace,p,1,1,198158.823793727,198162.223986308,198163.457424484,198167.066214393,OK,OK,8,9,1,1,,,0,0,NaN,NaN,NO RESPONSE,3.39196471963078,2,NaN,p,3.5821539501776,2,NaN
6,894452856,36,197921.653899164,198012.541796438,197926.362505848,198017.250356939,OK,OK,2,5,NO RESPONSE,NO RESPONSE,NaN,NaN,63,77,watch,3,CFS,match,26,146,147,NOT STUDIED,mismatch,hole punch,p,0,1,198168.84130774,198174.86628563,198176.099773008,198185.408791418,OK,OK,0,9,0.5,0.5,,,2.63978777000948,2.42927276765067,2.34671662001737,2.34671662001737,NO RESPONSE,6.01392319094157,2,NaN,p,9.29111651761923,2,NaN
6,894452856,37,198194.942612945,198293.0225338,198199.651209065,198297.631162218,OK,OK,7,9,NO RESPONSE,Return,NaN,4.56411320631742,130,160,glove,4,CFS,match,40,165,45,BINOCULAR,mismatch,nail,p,0,1,198390.710448581,198398.40253706,198399.627859965,198403.136361606,OK,OK,7,7,0.5,0.5,,2@,2.07941894590903,2.45282100903011,2.34671662001737,2.34671662001737,mouse trap,7.67226047348231,2,NaN,p,3.49867638223805,2,NaN
6,894452856,38,198204.609779679,198308.364969558,198209.318344708,198313.073559641,OK,OK,6,1,NO RESPONSE,NO RESPONSE,NaN,NaN,68,73,umbrella,4,BINOCULAR,match,43,141,155,NOT STUDIED,match,headphones,q,1,1,198405.069807328,198416.386725487,198417.612097293,198421.320634552,OK,OK,4,4,1,1,,,0,0,NaN,NaN,knife,11.3042361804983,2,NaN,p,3.63381277373992,2,NaN
6,894452856,39,198211.493436848,198315.11530567,198216.202037496,198319.823893338,OK,OK,10,0,NO RESPONSE,NO RESPONSE,NaN,NaN,41,42,couch,4,CFS,match,44,10,12,CFS,mismatch,bench,p,0,1,198423.545745256,198432.437535807,198433.670945911,198437.679793473,OK,OK,7,10,0.5,0.5,,,1.57537056362932,3.49301360203906,2.34671662001737,2.34671662001737,NO RESPONSE,8.88371271005599,2,NaN,p,3.92645213092328,2,NaN
6,894452856,40,198218.352123976,198321.965662911,198223.060705004,198326.674215866,OK,OK,7,7,NO RESPONSE,NO RESPONSE,NaN,NaN,165,45,nail,4,BINOCULAR,mismatch,42,72,89,NOT STUDIED,mismatch,toothbrush,p,1,1,198439.696547425,198444.729811132,198445.94654335,198454.655652014,OK,OK,1,2,1,1,,,0,0,NaN,NaN,towel,5.01243295130553,2,NaN,p,8.61807968269568,2,NaN
6,894452856,41,198225.402478802,198330.557733278,198230.111049869,198335.266302232,OK,OK,2,2,NO RESPONSE,NO RESPONSE,NaN,NaN,100,124,sand castle,4,BINOCULAR,match,47,120,132,CFS,mismatch,mug,p,1,1,198456.464067023,198463.564115923,198464.789157503,198470.598123693,OK,OK,3,10,1,1,,,0,0,NaN,NaN,tickets,7.08419295540079,2,NaN,p,5.71888441813644,2,NaN
6,894452856,42,198232.202816876,198337.899785082,198235.511319422,198339.608195865,SPACE,SPACE,0,0,space,space,3.24219156082836,1.69317755795782,72,89,toothbrush,4,NOT STUDIED,mismatch,41,100,124,BINOCULAR,match,sand castle,q,0,0,198472.373185346,198482.698386001,198483.91513935,198487.123947067,OK,OK,5,3,0,0,,,0,0,NaN,NaN,shuttle,10.3023477990355,2,NaN,q,3.12028832829674,2,NaN
6,894452856,43,198238.269800688,198344.233423386,198240.378241958,198345.741878541,SPACE,SPACE,0,0,space,space,2.06302141031483,1.49532885185909,141,155,headphones,4,NOT STUDIED,match,37,130,160,CFS,match,glove,q,0,0,198488.940662382,198492.732226545,198493.965644196,198500.474579295,OK,OK,6,2,0,0,,,0,0,NaN,NaN,broom,3.78247029028717,2,NaN,q,6.44523331592791,2,NaN
6,894452856,44,198245.628525547,198350.300398746,198248.036979495,198353.208890123,OK,OK,0,0,Return,Return,2.39199430105509,2.86808798360289,10,12,bench,4,CFS,mismatch,48,13,16,BINOCULAR,mismatch,binoculars,p,0,1,198502.46638192,198507.224605707,198508.441418822,198512.550210239,OK,OK,10,0,0.5,0.5,2@,1!,4.20922613746852,3.23139670214084,2.34671662001737,2.34671662001737,binder,4.74417502540746,2,NaN,p,4.09693198386231,2,NaN
6,894452856,45,198254.937305796,198358.834150847,198258.245797476,198361.542628943,OK,SPACE,0,0,Return,space,3.23475273852819,2.60606962503516,56,99,computer drive,4,NOT STUDIED,mismatch,45,56,99,NOT STUDIED,mismatch,computer drive,p,0,0,198514.549984757,198520.49195989,198521.725375126,198524.834220575,OK,OK,6,1,0,0,0),,0,0,NaN,NaN,NO RESPONSE,5.93213055669912,2,NaN,p,3.07657604085398,2,NaN
6,894452856,46,198269.062996055,198364.509453981,198270.871440344,198367.31792755,SPACE,SPACE,0,0,space,space,1.72464645671425,2.77851724627544,75,101,thimble,4,NOT STUDIED,match,38,68,73,BINOCULAR,match,umbrella,q,0,0,198526.584274757,198529.367412139,198530.592797527,198533.901271397,OK,OK,3,6,0,0,,,0,0,NaN,NaN,vase,2.769464727171,2,NaN,q,3.21680466301041,2,NaN
6,894452856,47,198275.338024202,198373.543231438,198277.046735026,198375.851705611,OK,OK,9,2,Return,Return,1.6494242187182,2.25641901785275,120,132,mug,4,CFS,mismatch,39,41,42,CFS,match,couch,q,0,1,198535.701409344,198537.709494731,198538.934581287,198543.043445149,OK,OK,5,3,0.5,0.5,2@,1!,2.8353010118095,2.6882341444377,2.34671662001737,2.34671662001737,NO RESPONSE,1.99601646899828,2,NaN,p,4.01874194433913,2,NaN
6,894452856,48,198284.688781094,198381.851974862,198289.397356085,198386.560563134,OK,OK,3,9,NO RESPONSE,NO RESPONSE,NaN,NaN,13,16,binoculars,4,BINOCULAR,mismatch,46,75,101,NOT STUDIED,match,thimble,q,1,1,198545.226872308,198551.376848914,198552.602221323,198557.210806577,OK,OK,8,4,1,1,,,0,0,NaN,NaN,book,6.13402346591465,2,NaN,p,4.55848941559088,2,NaN
6,894452856,49,198562.452729188,198658.740928011,198567.161313838,198663.449468289,OK,OK,2,9,NO RESPONSE,NO RESPONSE,NaN,NaN,36,46,comb,5,BINOCULAR,match,56,51,114,CFS,match,deoderant,q,1,1,198738.528256296,198746.869994476,198748.095078617,198753.303962401,OK,OK,6,8,1,1,,,0,0,NaN,NaN,table,8.32922674764995,2,NaN,p,5.15423512400594,2,NaN
6,894452856,50,198569.478075336,198665.616256803,198574.186647006,198670.324809758,OK,OK,9,2,NO RESPONSE,NO RESPONSE,NaN,NaN,175,67,paper clip,5,CFS,match,60,18,39,CFS,mismatch,necklace,p,0,1,198755.270746689,198761.454062465,198762.679165321,198765.687923535,OK,OK,7,0,0.5,0.5,,,3.93650682468734,2.93723090876631,2.34671662001737,2.34671662001737, laptop,6.17015717396862,2,NaN,p,2.96967843786115,2,NaN
6,894452856,51,198577.203505097,198673.008272837,198581.912019113,198677.716881937,OK,OK,10,4,NO RESPONSE,NO RESPONSE,NaN,NaN,105,106,bathrobe,5,BINOCULAR,match,55,24,27,NOT STUDIED,match,calculator,q,1,1,198767.654719897,198771.679564972,198772.904634926,198776.113410346,OK,OK,2,4,1,1,,,0,0,NaN,NaN,NO RESPONSE,4.00979507318698,2,NaN,q,3.10374265370774,2,NaN
6,894452856,52,198587.087292968,198679.750279665,198588.695714618,198681.7586989,SPACE,SPACE,0,0,space,space,1.56826335919322,1.96572992159054,181,184,microscope,5,NOT STUDIED,mismatch,52,181,184,NOT STUDIED,mismatch,microscope,p,0,0,198777.980205802,198783.163480828,198784.396878858,198788.405724307,OK,OK,7,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,5.17189342234633,2,NaN,q,3.93101853667758,2,NaN
6,894452856,53,198596.279427328,198684.925542955,198599.087922026,198686.333964907,SPACE,SPACE,0,0,space,space,2.77573719623615,1.3343265245785,4,34,basket,5,NOT STUDIED,mismatch,49,36,46,BINOCULAR,match,comb,q,0,0,198790.555525538,198793.814012841,198795.039076154,198797.54786244,OK,OK,1,3,0,0,,,0,0,NaN,NaN,book,3.24414001067635,2,NaN,q,2.4804496979923,2,NaN
6,894452856,54,198602.263076951,198689.16746285,198603.971481999,198690.775844957,SPACE,SPACE,0,0,space,space,1.6158936759166,1.51619522529654,170,172,binky,5,NOT STUDIED,match,58,152,158,CFS,mismatch,knife,p,0,0,198799.464592546,198802.389431886,198803.614829047,198806.92333763,OK,OK,9,8,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.91072779355454,2,NaN,p,3.22442821826553,2,NaN
6,894452856,55,198607.579996619,198694.167702821,198609.288449662,198695.576105153,SPACE,SPACE,0,0,space,space,1.64274545790977,1.33975773418206,24,27,calculator,5,NOT STUDIED,match,53,4,34,NOT STUDIED,mismatch,basket,p,0,0,198808.765090903,198826.690683965,198827.915766597,198833.124648872,OK,OK,4,4,0,0,,,0,0,NaN,NaN,chest,17.9132914162474,2,NaN,p,5.18650845636148,2,NaN
6,894452856,56,198616.247096342,198698.726232081,198619.355635412,198703.43482307,SPACE,OK,9,3,space,NO RESPONSE,3.04731065625674,NaN,51,114,deoderant,5,CFS,match,59,189,19,BINOCULAR,mismatch,fire hydrant,p,0,1,198834.98275554,198839.666314607,198840.874723278,198842.783483605,OK,OK,4,1,0.5,0.5,,,1.50369167145059,4.72671772242785,2.34671662001737,2.34671662001737,arrow,4.66316992111388,2,NaN,p,1.89115123049123,2,NaN
6,894452856,57,198624.647516519,198705.659947961,198629.356089698,198710.368512386,OK,OK,9,4,NO RESPONSE,NO RESPONSE,NaN,NaN,50,80,boot,5,BINOCULAR,mismatch,54,170,172,NOT STUDIED,match,binky,q,1,1,198844.616850243,198850.041830245,198851.266944571,198854.975803,OK,OK,5,7,1,1,,,0,0,NaN,NaN,button,5.41265964158811,2,NaN,q,3.65849303780124,2,NaN
6,894452856,58,198631.331189686,198712.360276979,198635.839777958,198713.868715231,OK,OK,1,1,Return,Return,4.41856988912332,1.47454126153025,152,158,knife,5,CFS,mismatch,51,105,106,BINOCULAR,match,bathrobe,q,0,1,198856.71719224,198860.38402573,198861.617734667,198865.326209141,OK,OK,7,1,0.5,0.5,1!,1!,5.64174577546685,3.57894868586818,2.34671662001737,2.34671662001737,NO RESPONSE,3.65598284278531,2,NaN,p,3.61127172951819,2,NaN
6,894452856,59,198643.898485009,198721.085682289,198648.607068753,198725.794271165,OK,OK,2,4,NO RESPONSE,NO RESPONSE,NaN,NaN,189,19,fire hydrant,5,BINOCULAR,mismatch,57,50,80,BINOCULAR,mismatch,boot,p,1,1,198867.226383007,198875.61812647,198876.834897929,198879.643651615,OK,OK,9,9,1,1,,,0,0,NaN,NaN,chest,8.37018071833882,2,NaN,p,2.72151867405046,2,NaN
6,894452856,60,198651.457196285,198727.844353721,198656.165781538,198731.752913619,OK,OK,4,2,NO RESPONSE,Return,NaN,3.87776412739186,18,39,necklace,5,CFS,mismatch,50,175,67,CFS,match,paper clip,q,0,1,198881.493753792,198890.760577321,198891.985625843,198894.694428128,OK,OK,2,7,0.5,0.5,,1!,1.75559964680309,2.0403729161116,2.34671662001737,2.34671662001737,table,9.25416600005701,2,NaN,p,2.61028195926338,2,NaN
6,894452856,61,198899.194645461,198991.690956838,198903.903220753,198992.999407466,OK,SPACE,0,0,NO RESPONSE,space,NaN,1.29318118019728,11,103,bike,6,NOT STUDIED,mismatch,71,78,98,BINOCULAR,match,glasses,q,0,0,199083.778895164,199087.462114649,199088.695528979,199091.204297758,OK,OK,10,3,0,0,,,0,0,NaN,NaN,sweater,3.67364506516606,2,NaN,q,2.4609081496601,2,NaN
