subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,name,list,tType,swap,trial_test,item_test,pair_test,tType_test,swap_test,name_test,roboBCFS_1,roboBCFS_2,mm_answer,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_cue,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,meanRoboRT_1,meanRoboRT_2,response_cue,rt_cue,RoboRT_cue,meanRoboRT_cue,response_noise,rt_noise,RoboRT_noise,meanRoboRT_noise
7,929149620,60,119883.45875614,119991.136356776,119887.867193504,119995.544789612,OK,OK,2,2,NO RESPONSE,NO RESPONSE,NaN,NaN,61,121,glass,5,BINOCULAR,mismatch,54,56,99,BINOCULAR,mismatch,clothes pin,z,z,q,1,1,120103.447383593,120106.588804695,120108.230528244,120110.839235274,OK,OK,1,1,1,1,,,0,0,NaN,NaN,NO RESPONSE,3.13077177089872,2,NaN,q,2.55540996650234,2,NaN
7,929149620,61,120115.039321118,120215.324774267,120119.047765183,120218.133521563,OK,OK,0,0,f,f,3.97810700825357,2.75825375235581,20,71,briefcase,6,NOT STUDIED,match,63,72,89,CFS,match,blanket,f,f,p,0,0,120352.511726006,120355.669817608,120357.428179722,120360.036894601,OK,OK,7,10,0,0,,,0,0,NaN,NaN,towel,3.13826684029482,2,NaN,p,2.50961823470425,2,NaN
7,929149620,62,120122.139495946,120221.125226005,120126.147961441,120225.033673028,OK,OK,6,7,NO RESPONSE,NO RESPONSE,NaN,NaN,58,74,cd,6,BINOCULAR,match,67,105,106,CFS,match,rock,z,z,p,1,1,120361.503606121,120364.728384553,120366.562059271,120368.670471703,OK,OK,1,10,1,1,,,0,0,NaN,NaN,rock,3.20185072161257,2,NaN,p,2.07922630333633,2,NaN
7,929149620,63,120129.506356215,120229.358757891,120136.814884071,120233.767193443,OK,OK,10,6,j,j,7.2219287299813,4.37127231150225,72,89,blanket,6,CFS,match,68,82,91,NOT STUDIED,mismatch,lamp,j,j,q,1,0,120370.062144693,120373.603567546,120375.261941673,120377.870633611,OK,OK,4,9,0.920044414629323,0.920044414629323,3#,2@,1.29172824604644,1.45508834364797,2.03797268078664,2.03797268078664,lamp post,3.52268200996332,2,NaN,q,2.57873610993556,2,NaN
7,929149620,64,120140.756635269,120238.458988861,120144.66504275,120243.06743359,OK,OK,7,0,NO RESPONSE,NO RESPONSE,NaN,NaN,48,65,door,6,BINOCULAR,match,61,20,71,NOT STUDIED,match,briefcase,z,z,p,1,1,120379.254026136,120380.820415952,120382.387129344,120384.795858892,OK,OK,3,10,1,1,,,0,0,NaN,NaN,NO RESPONSE,1.55447244142124,2,NaN,p,2.39708111554501,2,NaN
7,929149620,65,120146.931767733,120249.300909333,120151.140194109,120259.709483432,OK,OK,1,10,j,j,4.18757534761971,10.3154470087029,164,54,monitor,6,CFS,mismatch,66,57,90,NOT STUDIED,mismatch,computer drive,j,j,q,1,0,120386.270856915,120389.337279934,120391.070963647,120393.479377165,OK,OK,10,2,0.920044414629323,0.920044414629323,2@,3#,3.8585855414723,2.71897161727934,2.03797268078664,2.03797268078664,NO RESPONSE,3.05702935546287,2,NaN,q,2.31268604862271,2,NaN
7,929149620,66,120154.881974163,120265.476295345,120158.290368665,120270.784771284,OK,OK,0,0,f,j,3.30089907026559,5.2353520005272,57,90,computer drive,6,NOT STUDIED,mismatch,71,41,42,CFS,mismatch,cooler,f,f,q,0,0,120394.779403606,120396.479112448,120397.945801934,120401.254582131,OK,OK,10,9,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.68402536930807,2,NaN,q,3.28537527263688,2,NaN
7,929149620,67,120160.49875701,120273.626519102,120169.507298569,120276.3348999,OK,OK,0,2,f,j,8.90738906204933,2.67675577683258,105,106,rock,6,CFS,match,72,4,34,NOT STUDIED,match,bandana,j,j,p,1,0,120402.879247915,120406.979356639,120408.763058191,120413.871527369,OK,OK,9,5,0.920044414629323,0.920044414629323,,3#,3.27635656781454,1.24153416090343,2.03797268078664,2.03797268078664,couch,4.0875073725183,2,NaN,p,5.0673424333072,2,NaN
7,929149620,68,120179.340898129,120280.659992309,120183.44927615,120288.268523063,OK,OK,0,0,f,f,4.03237781838106,7.54653396429785,82,91,lamp,6,NOT STUDIED,mismatch,69,1,104,BINOCULAR,mismatch,teapot,f,f,q,0,0,120415.813261664,120422.346437556,120424.113426651,120426.821843671,OK,OK,1,6,0,0,,,0,0,NaN,NaN,cd,6.51248604730063,2,NaN,q,2.62010855489643,2,NaN
7,929149620,69,120186.466092742,120290.818639906,120190.674509761,120295.4269642,OK,OK,4,0,NO RESPONSE,NO RESPONSE,NaN,NaN,1,104,teapot,6,BINOCULAR,mismatch,70,75,101,BINOCULAR,mismatch,ticket,z,z,q,1,1,120428.371824383,120431.45496016,120433.271689097,120434.980415203,OK,OK,1,0,1,1,,,0,0,NaN,NaN,scale,3.07329870587273,2,NaN,q,1.65331976245216,2,NaN
7,929149620,70,120193.316220331,120298.777121068,120197.824679186,120303.385565796,OK,OK,1,0,NO RESPONSE,NO RESPONSE,NaN,NaN,75,101,ticket,6,BINOCULAR,mismatch,64,48,65,BINOCULAR,match,door,z,z,p,1,1,120436.563752008,120438.263462661,120440.105522886,120441.913874466,OK,OK,6,8,1,1,,,0,0,NaN,NaN,door,1.68893454771023,2,NaN,p,1.77907580431202,2,NaN
7,929149620,71,120201.508102982,120308.76901054,120206.416554532,120311.97740311,OK,OK,9,3,j,j,4.86363326288119,3.18794299267756,41,42,cooler,6,CFS,mismatch,62,58,74,BINOCULAR,match,cd,j,j,p,1,0,120443.405582832,120446.871997641,120448.655647276,120450.364067012,OK,OK,10,8,0.920044414629323,0.920044414629323,2@,1!,2.58447213191972,3.92317145621079,2.03797268078664,2.03797268078664,cd rom,3.45457772431837,2,NaN,p,1.62838630381157,2,NaN
7,929149620,72,120210.574969106,120335.769648636,120212.783341755,120344.778203779,OK,OK,0,0,f,f,2.10838164335291,8.92119476797234,4,34,bandana,6,NOT STUDIED,match,65,164,54,CFS,mismatch,monitor,f,f,q,0,0,120451.922407876,120453.605502964,120455.02222019,120458.430929212,OK,OK,0,5,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.67331325472333,2,NaN,q,3.33326421123638,2,NaN
7,929149620,73,120466.772846665,120560.575105539,120473.781332384,120563.583496178,OK,OK,0,2,j,j,6.90164498526428,2.93359026228427,168,17,nail polish,7,CFS,mismatch,80,141,155,NOT STUDIED,mismatch,purse,j,j,q,1,0,120696.220031947,120700.26146295,120702.303520277,120704.31187077,OK,OK,1,7,0.920044414629323,0.920044414629323,1!,3#,3.47334893042866,1.39377890662606,2.03797268078664,2.03797268078664, ,4.03177201900689,2,NaN,q,1.93204784336558,2,NaN
7,929149620,74,120479.656467987,120568.000267131,120483.364872933,120571.90872834,OK,OK,9,7,NO RESPONSE,NO RESPONSE,NaN,NaN,157,33,axe,7,BINOCULAR,match,82,100,124,CFS,mismatch,satellite,z,z,q,1,1,120705.703584811,120709.103364707,120710.878725727,120713.187105378,OK,OK,3,7,1,1,,,0,0,NaN,NaN,satellite,3.3796074106067,2,NaN,q,2.26831509295153,2,NaN
7,929149620,75,120485.906614834,120574.183712962,120493.21513273,120580.792237377,OK,OK,0,0,f,f,7.26264708065719,6.57983693220012,137,28,flask,7,NOT STUDIED,match,73,168,17,CFS,mismatch,nail polish,f,f,q,0,0,120714.537139395,120716.203517802,120718.037246248,120720.645603744,OK,OK,10,1,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.65761801014014,2,NaN,q,2.52526246778143,2,NaN
7,929149620,76,120495.273498043,120583.383986552,120496.881881196,120588.292422709,OK,OK,0,0,f,f,1.59152822625765,4.83512748953945,18,39,box,7,NOT STUDIED,match,81,142,9,BINOCULAR,mismatch,headphones,f,f,q,0,0,120722.187321196,120724.370419001,120725.753746327,120728.862427701,OK,OK,7,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.17488585798128,2,NaN,q,3.04026347292529,2,NaN
7,929149620,77,120499.073596625,120591.309163538,120505.882082525,120594.817567156,OK,OK,2,7,j,j,6.77483188841143,3.49342706169409,43,44,crayon,7,CFS,match,83,24,27,BINOCULAR,match,button,j,j,p,1,0,120730.70421023,120731.953896464,120733.328943627,120736.137649571,OK,OK,9,5,0.920044414629323,0.920044414629323,2@,3#,3.6823683786002,2.19821626039003,2.03797268078664,2.03797268078664,NO RESPONSE,1.23352705631987,2,NaN,q,2.71253053897817,2,NaN
7,929149620,78,120510.715560441,120604.559483945,120515.624021651,120611.367997916,OK,OK,0,0,f,f,4.86818083308754,6.73010777615127,13,16,binder,7,NOT STUDIED,mismatch,76,18,39,NOT STUDIED,match,box,f,f,p,0,0,120738.012737181,120739.537407734,120740.887477369,120743.396107369,OK,OK,5,0,0,0,,,0,0,NaN,NaN,NO RESPONSE,1.51649180888489,2,NaN,p,2.40957169048488,2,NaN
7,929149620,79,120518.182388473,120614.576407993,120520.19080175,120619.284853386,OK,OK,2,8,j,j,1.9771290361823,4.60060676527792,119,7,pill,7,CFS,match,77,43,44,CFS,match,crayon,j,j,p,1,0,120745.404550226,120746.412888344,120747.770983085,120750.379704302,OK,OK,9,7,0.920044414629323,0.920044414629323,3#,3#,1.52166891059657,3.5164934407749,2.03797268078664,2.03797268078664,NO RESPONSE,0.996254729121574,2,NaN,p,2.53357311760192,2,NaN
7,929149620,80,120524.699216838,120622.918266587,120527.607643637,120631.526808207,OK,OK,0,0,f,f,2.8118061755813,8.53002495036344,141,155,purse,7,NOT STUDIED,mismatch,75,137,28,NOT STUDIED,match,flask,f,f,p,0,0,120751.65468681,120754.037760891,120755.754778933,120758.263211528,OK,OK,9,2,0,0,,,0,0,NaN,NaN,NO RESPONSE,2.36964718751551,2,NaN,p,2.4773487780476,2,NaN
7,929149620,81,120530.341020375,120634.293547075,120534.349440292,120638.401961317,OK,OK,6,5,NO RESPONSE,NO RESPONSE,NaN,NaN,142,9,headphones,7,BINOCULAR,mismatch,79,119,7,CFS,match,pill,z,z,p,1,1,120759.938233819,120763.246366562,120764.596729891,120767.205063843,OK,OK,10,8,1,1,,,0,0,NaN,NaN,NO RESPONSE,3.29345923817891,2,NaN,p,2.53876542494982,2,NaN
7,929149620,82,120538.132887088,120667.49432746,120542.341325539,120678.202918643,OK,OK,9,2,j,j,4.13715786824469,10.6389647018514,100,124,satellite,7,CFS,mismatch,74,157,33,BINOCULAR,match,axe,j,j,p,1,0,120768.880105754,120769.821477837,120771.596835234,120773.90523692,OK,OK,1,4,0.920044414629323,0.920044414629323,3#,3#,2.28104918710892,2.12614673048683,2.03797268078664,2.03797268078664,NO RESPONSE,0.927173376941937,2,NaN,p,2.2742798171239,2,NaN
7,929149620,83,120546.774793554,120682.219656756,120550.883201458,120686.328121104,OK,OK,5,5,NO RESPONSE,NO RESPONSE,NaN,NaN,24,27,button,7,BINOCULAR,match,78,13,16,NOT STUDIED,mismatch,binder,z,z,q,1,1,120775.163573679,120776.071624381,120777.430320093,120778.938631346,OK,OK,8,0,1,1,,,0,0,NaN,NaN,NO RESPONSE,0.899292720918311,2,NaN,q,1.47242933697999,2,NaN
7,929149620,84,120553.791601393,120688.853190091,120557.60001636,120693.161644599,OK,OK,8,3,NO RESPONSE,NO RESPONSE,NaN,NaN,111,125,kid toy,7,BINOCULAR,mismatch,84,111,125,BINOCULAR,mismatch,kid toy,z,z,q,1,1,120780.613738153,120783.580144812,120785.355184671,120788.363941143,OK,OK,10,2,1,1,,,0,0,NaN,NaN,NO RESPONSE,2.95268758198654,2,NaN,q,2.91495778119133,2,NaN
