subject,seed,trial,tStart_1,tStart_2,tEnd_1,tEnd_2,exitFlag_1,exitFlag_2,jitter_1,jitter_2,response_1,response_2,rt_1,rt_2,item,pair,list,tType_study,trial_test,item_test,pair_test,tType_test,gonogo_answer,name,name_test,roboBCFS_1,roboBCFS_2,eyes_1,eyes_2,tStart_cue,tEnd_cue,tStart_noise,tEnd_noise,exitFlag_cue,exitFlag_noise,jitter_noise,transparency_1,transparency_2,pas_1,pas_2,RoboRT_1,RoboRT_2,response_cue,rt_cue,RoboRT_cue,response_noise,rt_noise,RoboRT_noise
8,231999040,28,248496.692193222,248604.620114708,248502.605907642,248609.132955158,OK,OK,10,10,j,j,5.88605309682316,4.42484550678637,122,32,3,CFS,27,117,135,Not Studied,go,lure,plane,j,j,0,1,248709.906370164,248715.960181761,248718.471801237,248721.883918732,Return,Return,9,1,1,2@,3#,0.1,0.1,airplane,6.02917690054164,1,Return,3.33552847043029,1
8,231999040,29,248510.610982004,248613.475693261,248515.524016361,248618.388833265,OK,OK,6,7,NO RESPONSE,NO RESPONSE,NaN,NaN,121,61,3,Binocular,35,97,151,CFS,nogo,mug,scissors,z,z,1,1,248723.725075907,248728.628127255,248731.339867229,248736.252987613,Return,OK,9,1,1,,,0.1,0.1,scissors ,4.87381588917924,1,NO RESPONSE,NaN,1
8,231999040,30,248517.375200314,248620.039823974,248527.191366914,248629.655909921,OK,OK,0,0,f,f,9.71386317061842,9.6039658562222,52,26,3,Not Studied,32,11,103,Not Studied,go,deoderant,bib,f,f,0,0,248737.994040621,248742.877124744,248744.808391608,248745.618872605,Return,Return,4,1,1,,,0.1,0.1,baby bib,4.86012377566658,1,Return,0.701675466028973,1
8,231999040,31,248529.702975222,248632.717815564,248534.616058177,248637.630909989,OK,OK,6,7,NO RESPONSE,NO RESPONSE,NaN,NaN,97,151,3,Binocular,29,163,161,Binocular,nogo,scissors,moccosin,z,z,1,1,248747.019741745,248748.640716719,248750.742077177,248755.655175828,Return,OK,7,1,1,,,0.1,0.1,shoe,1.60209862631746,1,NO RESPONSE,NaN,1
8,231999040,32,248537.71799939,248640.232541054,248542.631112529,248645.145640308,OK,OK,10,4,NO RESPONSE,NO RESPONSE,NaN,NaN,11,103,3,Binocular,30,52,26,Not Studied,go,bib,deoderant,z,z,1,1,248757.316244025,248760.758384197,248762.759663428,248765.671495526,Return,Return,4,1,1,,,0.1,0.1,win,3.42504140594974,1,Return,2.82146221667062,1
8,231999040,33,248545.35279929,248647.276951604,248548.764949385,248648.988045322,OK,OK,10,2,j,j,3.37514930142788,1.64597550989129,163,161,3,CFS,31,174,131,CFS,go,moccosin,paint tray,j,j,0,1,248767.352563245,248771.114627268,248773.006106379,248774.316924389,Return,Return,0,1,1,3#,3#,0.1,0.1,paint bin,3.74018066792632,1,Return,1.28660952288192,1
8,231999040,34,248552.557347894,248651.979926826,248560.772504029,248657.693508976,OK,OK,0,0,f,f,8.11398674707743,5.68662051012507,111,125,3,Not Studied,25,113,76,CFS,go,kid toy,radio,f,f,0,0,248776.118059578,248781.561505242,248783.672855953,248786.884858082,Return,Return,0,1,1,,,0.1,0.1,table,5.43017915566452,1,Return,3.14721595303854,1
8,231999040,35,248563.474220848,248660.455250928,248568.387322819,248665.368342032,OK,OK,2,6,NO RESPONSE,NO RESPONSE,NaN,NaN,174,131,3,Binocular,33,121,61,Not Studied,nogo,paint tray,mug,z,z,1,1,248788.915830071,248791.72757581,248793.759186508,248798.672268256,Return,OK,4,1,1,,,0.1,0.1,mug,2.79993775900221,1,NO RESPONSE,NaN,1
8,231999040,36,248570.578630269,248668.790493246,248577.49304558,248678.106369922,OK,OK,0,0,f,f,6.81984552036738,9.25896208459744,117,135,3,Not Studied,28,78,98,Binocular,go,plane,sweater,f,f,0,0,248800.423358605,248804.425880241,248806.307057592,248807.417761745,Return,Return,3,1,1,,,0.1,0.1,sweater,3.98775434063282,1,Return,1.08796747529414,1
8,231999040,37,248812.190772878,248912.984228156,248817.103856135,248917.897317147,OK,OK,9,3,NO RESPONSE,NO RESPONSE,NaN,NaN,133,192,4,Binocular,42,139,14,Binocular,go,guitar,bobby pin,z,z,1,1,249001.740065362,249007.333602984,249009.745132178,249011.956467223,Return,Return,7,1,1,,,0.1,0.1,NO RESPONSE,5.56496532223537,1,Return,2.15175966644892,1
8,231999040,38,248823.988176927,248919.678433193,248829.501669972,248925.792276864,OK,OK,0,0,f,f,5.46178472280735,6.07872821905767,139,14,4,Not Studied,37,43,44,CFS,go,bobby pin,crayon,f,f,0,0,249013.897718605,249015.99905733,249018.330509951,249019.841495245,Return,Return,7,1,1,,,0.1,0.1,crayon,2.08686573122395,1,Return,1.44598842898267,1
8,231999040,39,248831.613018269,248928.013686378,248838.527353891,248934.327658999,OK,OK,0,0,f,f,6.82052377218497,6.2470394022821,154,176,4,Not Studied,45,62,123,Binocular,go,ladle,watering pot,f,f,0,0,249021.382453412,249025.344627066,249026.935964821,249029.247390451,Return,Return,0,1,1,,,0.1,0.1,water pail,3.94570031532203,1,Return,2.24802433134755,1
8,231999040,40,248840.558614447,248937.069399616,248844.371045984,248939.08066095,OK,OK,0,5,j,j,3.77861282267259,1.99902744669816,43,44,4,CFS,38,26,52,Not Studied,go,crayon,camera,j,j,0,1,249031.148566721,249038.412864266,249040.184010282,249041.194869253,Return,Return,3,1,1,3#,3#,0.1,0.1,camera,7.24287963914685,1,Return,0.951451721426565,1
8,231999040,41,248847.292861996,248942.792971114,248858.009616868,248947.706060709,OK,OK,0,0,f,f,10.6676620597718,4.8989555767912,26,52,4,Not Studied,40,119,7,CFS,nogo,camera,pill,f,f,0,0,249042.595806913,249046.438206795,249048.469483348,249053.382547287,Return,OK,4,1,1,,,0.1,0.1,NO RESPONSE,3.81924906931818,1,NO RESPONSE,NaN,1
8,231999040,42,248860.411117775,248951.378371827,248865.324211295,248956.291468365,OK,OK,5,10,NO RESPONSE,NO RESPONSE,NaN,NaN,62,123,4,Binocular,39,133,192,Not Studied,go,watering pot,guitar,z,z,1,1,249056.854466244,249060.066460525,249062.508347749,249063.719104454,Return,Return,6,1,1,,,0.1,0.1,guitar,3.19191386230523,1,Return,1.15394866597489,1
8,231999040,43,248867.335487419,248962.345294149,248876.75139431,248967.958839444,OK,OK,0,0,f,f,9.3201300118526,5.51377255594707,119,7,4,Not Studied,41,125,111,Binocular,nogo,pill,cork screw,f,f,0,0,249065.130025425,249072.244145287,249074.535896785,249079.448990003,Return,OK,6,1,1,,,0.1,0.1,wine bottle opener,7.09973289494519,1,NO RESPONSE,NaN,1
8,231999040,44,248878.902752519,248970.960699128,248880.91403619,248972.9719831,OK,OK,2,5,j,j,1.94464626317495,1.95413273267332,157,33,4,CFS,47,59,79,Not Studied,go,axe,keys,j,j,0,1,249081.160060478,249083.891768583,249086.463418021,249087.57413455,Return,Return,9,1,1,3#,3#,0.1,0.1,car keys,2.71714938653167,1,Return,1.01368486919091,1
8,231999040,45,248884.886535148,248976.504206097,248889.799630478,248981.417298107,OK,OK,6,5,NO RESPONSE,NO RESPONSE,NaN,NaN,59,79,4,Binocular,44,154,176,CFS,go,keys,ladle,z,z,1,1,249088.874958986,249089.705456712,249092.757367876,249094.568491809,Return,Return,4,1,1,,,0.1,0.1,NO RESPONSE,0.809975704265526,1,Return,1.74331837476348,1
8,231999040,46,248892.251182262,248983.578649286,248897.164233523,248988.4917419,OK,OK,2,5,NO RESPONSE,NO RESPONSE,NaN,NaN,125,111,4,Binocular,43,89,72,CFS,go,cork screw,sponge,z,z,1,1,249096.219572469,249097.920603792,249100.432198819,249102.143303705,Return,Return,9,1,1,,,0.1,0.1,sponge,1.68891515635187,1,Return,1.60409595255624,1
8,231999040,47,248899.085498663,248990.703153614,248901.096737962,248992.314157351,OK,OK,2,4,j,j,1.99287699797424,1.59463212161791,64,107,4,CFS,48,157,33,Not Studied,nogo,watch,axe,j,j,0,1,249103.634253254,249107.316579679,249110.218385,249115.131453466,Return,OK,10,1,1,3#,3#,0.1,0.1,axe,3.65778077344294,1,NO RESPONSE,NaN,1
8,231999040,48,248905.32942028,248996.196585861,248907.840969426,248997.807643931,OK,OK,5,1,j,j,2.4845555096399,1.56503263427294,89,72,4,CFS,46,64,107,Binocular,go,sponge,watch,j,j,0,1,249116.75247583,249121.175252775,249123.886962262,249125.197790837,Return,Return,9,1,1,3#,3#,0.1,0.1,watch ,4.41083313286072,1,Return,1.23628517243196,1
8,231999040,49,249129.680611326,249229.063170385,249133.092771985,249231.074434134,OK,OK,8,2,j,j,3.3621454006643,1.9907903248095,124,100,5,CFS,57,86,29,Binocular,go,magnifying glass,steering wheel,j,j,0,1,249334.719703622,249343.435151493,249345.446424901,249347.958055545,Return,Return,4,1,1,3#,3#,0.1,0.1,handle,8.69653530154028,1,Return,2.4096601526835,1
8,231999040,50,249137.215349016,249234.856827297,249141.728199125,249242.271490877,OK,OK,7,3,f,j,4.43507693646825,7.35649450984783,98,78,5,CFS,60,151,97,CFS,go,scarf,key,j,j,0,1,249349.779144376,249353.881752673,249356.473378391,249357.784190063,Return,Return,10,1,1,,3#,0.1,0.1,key,4.09261381695978,1,Return,1.26221358802286,1
8,231999040,51,249143.789489301,249245.323428302,249148.702592177,249250.236509747,OK,OK,0,3,NO RESPONSE,NO RESPONSE,NaN,NaN,181,184,5,Binocular,54,185,183,Binocular,go,clipboard,lock,z,z,1,1,249359.465255368,249361.166314461,249362.927440642,249363.537827101,Return,Return,2,1,1,,,0.1,0.1,lock,1.6860433773254,1,Return,0.591815882566152,1
8,231999040,52,249150.753858896,249252.888161503,249155.666962981,249257.801253513,OK,OK,2,8,NO RESPONSE,NO RESPONSE,NaN,NaN,185,183,5,Binocular,51,159,162,Not Studied,go,lock,crowbar,z,z,1,1,249365.028754012,249368.08037842,249370.332111554,249374.544757222,Return,Return,8,1,1,,,0.1,0.1,airplane,3.02624354462023,1,Return,4.10661411698675,1
8,231999040,53,249158.098501658,249260.092709805,249163.611952445,249268.90824494,OK,OK,7,3,f,f,5.4947217401641,8.74331928030006,159,162,5,CFS,52,20,71,CFS,nogo,crowbar,briefcase,j,j,0,1,249376.235801914,249380.428453191,249381.839330393,249386.752425422,Return,OK,0,1,1,,,0.1,0.1,NO RESPONSE,4.17060250914074,1,NO RESPONSE,NaN,1
8,231999040,54,249165.823378648,249270.969562583,249173.338060067,249278.084059755,OK,OK,0,0,f,f,7.43345812725602,7.01805169988074,20,71,5,Not Studied,53,181,184,Not Studied,go,briefcase,clipboard,f,f,0,0,249388.453221304,249391.83533725,249393.806888406,249395.317815746,Return,Return,4,1,1,,,0.1,0.1,clipboard,3.35262059647357,1,Return,1.47887503777747,1
8,231999040,55,249175.599531713,249280.215367127,249182.713998398,249286.229192959,OK,OK,0,0,f,f,7.07284550921759,5.98785877993214,151,97,5,Not Studied,50,144,140,Binocular,nogo,key,marker,f,f,0,0,249396.948863377,249400.811289647,249402.762506229,249407.675600051,Return,OK,4,1,1,,,0.1,0.1,sharpie or marker,3.84055498926318,1,NO RESPONSE,NaN,1
8,231999040,56,249184.945394845,249288.200409366,249190.959203774,249296.615649777,OK,OK,0,0,f,f,5.958577741927,8.32223690880346,144,140,5,Not Studied,55,170,172,Not Studied,go,marker,notebook,f,f,0,0,249409.27631712,249413.689075136,249415.390143888,249416.401108807,Return,Return,0,1,1,,,0.1,0.1,spiral notebook,4.3924391377077,1,Return,0.910579128016252,1
8,231999040,57,249193.260650017,249299.047218036,249198.173751384,249303.960332986,OK,OK,2,2,NO RESPONSE,NO RESPONSE,NaN,NaN,170,172,5,Binocular,56,124,100,CFS,go,notebook,magnifying glass,z,z,1,1,249417.771958892,249421.574352484,249423.765762562,249424.976476103,Return,Return,5,1,1,,,0.1,0.1,magnifying glass,3.77635137969628,1,Return,1.19057697887183,1
8,231999040,58,249200.04491373,249307.60261056,249206.959236977,249313.316192107,OK,OK,2,10,j,f,6.85822605917929,5.66323002998251,72,89,5,CFS,58,72,89,CFS,go,blanket,blanket,j,j,0,1,249426.30734978,249428.328318838,249430.469949099,249431.880879427,Return,Return,6,1,1,3#,,0.1,0.1,towel,2.00068368506618,1,Return,1.35797446913784,1
8,231999040,59,249210.111260459,249315.387509361,249218.426467636,249323.502648864,OK,OK,0,0,f,f,8.24732887421851,8.09383962047286,86,29,5,Not Studied,49,71,20,Not Studied,nogo,steering wheel,truck,f,f,0,0,249433.211683377,249441.606972863,249444.248621084,249449.161720942,Return,OK,1,1,1,,,0.1,0.1,NO RESPONSE,8.3756627443654,1,NO RESPONSE,NaN,1
8,231999040,60,249221.21829022,249325.854076861,249226.131337557,249330.767120273,OK,OK,7,0,NO RESPONSE,NO RESPONSE,NaN,NaN,71,20,5,Binocular,59,98,78,Binocular,go,truck,scarf,z,z,1,1,249451.543201499,249454.05480528,249455.915961073,249456.826549256,Return,Return,2,1,1,,,0.1,0.1,scarf,2.48354794201441,1,Return,0.830761540622916,1
8,231999040,61,249463.460722219,249570.568127781,249466.672811883,249572.079087418,OK,OK,10,4,j,j,3.1894903271459,1.45280384819489,150,156,6,CFS,68,123,62,Binocular,go,eletric kettle,helmet,j,j,0,1,249676.97512292,249682.067989383,249684.710006463,249687.12155588,Return,Return,9,1,1,3#,3#,0.1,0.1,table,5.06424526454066,1,Return,2.39312010610593,1
8,231999040,62,249471.105523239,249574.840843254,249478.82040907,249596.664587137,OK,OK,4,2,j,j,7.66408033494372,21.7548465421423,123,62,6,CFS,61,103,11,CFS,go,helmet,rug,j,j,0,1,249688.882595733,249690.963929804,249692.845110777,249693.855745777,Return,Return,2,1,1,1!,3#,0.1,0.1,rug,2.05229330298607,1,Return,0.993682629487012,1
8,231999040,63,249484.634054337,249600.216799998,249489.547146045,249605.129906195,OK,OK,1,6,NO RESPONSE,NO RESPONSE,NaN,NaN,165,45,6,Binocular,70,73,68,Binocular,go,mouse trap,toothbrush,z,z,1,1,249695.32670667,249707.524369523,249709.425564508,249712.337380004,Return,Return,1,1,1,,,0.1,0.1,NO RESPONSE,12.1834147366462,1,Return,2.8283968657488,1
8,231999040,64,249491.29823247,249606.991075873,249498.8129972,249612.104311321,OK,OK,0,0,f,f,7.40630783210509,5.05178619886283,73,68,6,Not Studied,63,13,16,Not Studied,go,toothbrush,binder,f,f,0,0,249714.118492428,249717.040008403,249719.171676483,249720.282379731,Return,Return,5,1,1,,,0.1,0.1,binder,2.90312107503996,1,Return,1.097805295547,1
8,231999040,65,249501.044374932,249614.715961012,249505.95746815,249619.629009254,OK,OK,1,3,NO RESPONSE,NO RESPONSE,NaN,NaN,129,166,6,Binocular,72,128,143,CFS,nogo,knot,pfd,z,z,1,1,249721.603231159,249729.187988635,249730.819010308,249735.732104431,Return,OK,1,1,1,,,0.1,0.1,blanket,7.56175969965989,1,NO RESPONSE,NaN,1
8,231999040,66,249507.708584458,249621.900446704,249515.623588975,249629.415164949,OK,OK,0,0,f,f,7.87518507038476,7.50154983700486,140,144,6,Not Studied,71,90,57,Not Studied,go,hammer,speakers,f,f,0,0,249737.703348608,249739.514480087,249741.095481068,249741.905995269,Return,Return,1,1,1,,,0.1,0.1,speaker,1.79714778068592,1,Return,0.772977326094406,1
8,231999040,67,249518.025044907,249632.747262015,249522.938156538,249637.660366099,OK,OK,5,9,NO RESPONSE,NO RESPONSE,NaN,NaN,13,16,6,Binocular,64,7,119,Binocular,nogo,binder,battery,z,z,1,1,249743.226828284,249745.448204293,249747.649628169,249752.562691805,Return,OK,7,1,1,,,0.1,0.1,battery,2.19339472713182,1,NO RESPONSE,NaN,1
8,231999040,68,249524.749309448,249640.472163756,249534.665530411,249645.985561719,OK,OK,0,0,f,f,9.85748321199208,5.44108762970427,162,159,6,Not Studied,69,150,156,Not Studied,go,egg beater,eletric kettle,f,f,0,0,249754.784115204,249757.806020292,249759.817288569,249760.928018077,Return,Return,5,1,1,,,0.1,0.1,kettle,3.01149285119027,1,Return,1.05827471704106,1
8,231999040,69,249537.567381915,249649.247662416,249542.580521345,249651.45905602,OK,OK,8,9,j,j,4.91102344784304,2.12130866674124,103,11,6,CFS,62,162,159,CFS,go,rug,egg beater,j,j,0,1,249762.248792836,249770.433957383,249772.064967586,249775.377065732,Return,Return,2,1,1,3#,3#,0.1,0.1,NO RESPONSE,8.16217612870969,1,Return,3.20987259311369,1
8,231999040,70,249545.672461136,249655.501593303,249554.488050604,249660.915007837,OK,OK,0,0,f,f,8.76537649915554,5.33892486075638,128,143,6,Not Studied,65,165,45,CFS,go,pfd,mouse trap,f,f,0,0,249777.068114952,249780.25982386,249782.21134229,249783.422119822,Return,Return,3,1,1,,,0.1,0.1,mousetrap,3.17434179843985,1,Return,1.17505566828186,1
8,231999040,71,249556.74943713,249663.196469348,249559.761313327,249665.107657303,OK,OK,3,1,j,j,2.96014946291689,1.80373953079106,7,119,6,CFS,67,140,144,Not Studied,nogo,battery,hammer,j,j,0,1,249784.783008631,249793.538536141,249795.359643385,249800.272718492,Return,OK,2,1,1,3#,3#,0.1,0.1,axe,8.7308055801841,1,NO RESPONSE,NaN,1
